player_name,positive,negative,neutral,compound,num_tweets,pos,id,avg_sentiment
Marquise Brown,0.505,0.0,6.495,1.1487,7.0,WR,mar_brown_wr,0.1641
Diontae Johnson,0.22,0.164,7.6160000000000005,0.3003,8.0,WR,dio_johnson_wr,0.0375375
Ronald Jones II,0.209,0.0,6.791,0.4404,7.0,RB,ron_jones_rb,0.06291428571428571
Tyler Higbee,0.219,0.0,0.781,0.6369,1.0,TE,tyl_higbee_te,0.6369
Devin Singletary,0.933,0.0,10.067,1.6727999999999998,11.0,RB,dev_singletary_rb,0.15207272727272725
A.J. Green,1.8850000000000002,1.078,11.038,1.2569,14.0,WR,aj_green_wr,0.08977857142857142
Noah Fant,0.236,0.8029999999999999,5.960999999999999,-1.3106,7.0,TE,noa_fant_te,-0.18722857142857144
J.K. Dobbins,1.366,0.0,5.6339999999999995,2.1267,7.0,RB,jk_dobbins_rb,0.3038142857142857
Joe Burrow,0.423,0.236,2.341,0.1321000000000001,3.0,QB,joe_burrow_qb,0.04403333333333337
Hayden Hurst,1.623,0.0,12.377,3.4347000000000003,14.0,TE,hay_hurst_te,0.2453357142857143
Michael Gallup,1.733,0.356,15.911000000000001,2.4088000000000003,18.0,WR,mic_gallup_wr,0.13382222222222223
Cam Newton,1.8659999999999999,0.537,17.596000000000004,2.8863,20.0,QB,cam_newton_qb,0.144315
Brandin Cooks,0.0,0.0,1.0,0.0,1.0,WR,bra_cooks_wr,0.0
Marlon Mack,0.754,2.007,4.24,-1.2876,7.0,RB,mar_mack_rb,-0.18394285714285716
Jerry Jeudy,0.195,0.0,5.805,0.4404,6.0,WR,jer_jeudy_wr,0.0734
Phillip Lindsay,0.853,0.853,4.2940000000000005,0.8955,6.0,RB,phi_lindsay_rb,0.14925
Chase Edmonds,1.617,0.128,8.254999999999999,2.6529,10.0,RB,cha_edmonds_rb,0.26528999999999997
Jarvis Landry,0.627,0.127,6.246,1.5186000000000002,7.0,WR,jar_landry_wr,0.21694285714285716
Deebo Samuel,1.085,1.6030000000000002,13.311000000000003,-1.4985000000000002,16.0,WR,dee_samuel_wr,-0.09365625000000001
Henry Ruggs III,0.0,0.0,2.0,0.0,2.0,WR,hen_ruggs_wr,0.0
Tom Brady,1.9479999999999997,0.632,15.420000000000003,3.4059,18.0,QB,tom_brady_qb,0.18921666666666667
Justin Jefferson,0.0,0.0,3.0,0.0,3.0,WR,jus_jefferson_wr,0.0
T.Y. Hilton,1.871,0.101,11.027999999999999,4.1686,13.0,WR,ty_hilton_wr,0.32066153846153844
James White,2.252,1.494,19.254,1.8052000000000001,23.0,RB,jam_white_rb,0.07848695652173913
Robby Anderson,1.786,0.22699999999999998,13.986999999999998,2.7654000000000005,16.0,WR,rob_anderson_wr,0.17283750000000003
Jared Cook,0.0,0.394,12.606,-0.7396,13.0,TE,jar_cook_te,-0.05689230769230769
Jamison Crowder,2.26,0.353,13.387000000000002,3.5465999999999998,16.0,WR,jam_crowder_wr,0.22166249999999998
Carson Wentz,1.3980000000000001,2.306,13.296,-1.6363999999999999,17.0,QB,car_wentz_qb,-0.09625882352941176
Chase Claypool,0.784,0.46599999999999997,10.75,0.7549,12.0,WR,cha_claypool_wr,0.06290833333333333
Sammy Watkins,0.364,0.17,2.466,0.4755,3.0,WR,sam_watkins_wr,0.1585
Justin Herbert,1.007,1.409,12.585,-0.8936000000000001,15.0,QB,jus_herbert_qb,-0.05957333333333334
Hunter Henry,0.111,0.519,11.370000000000001,-0.3342,12.0,TE,hun_henry_te,-0.02785
Nyheim Hines,0.881,0.411,16.708,0.17720000000000002,18.0,RB,nyh_hines_rb,0.009844444444444446
Cam Akers,0.948,0.292,5.759,0.9747000000000001,7.0,RB,cam_akers_rb,0.13924285714285717
Latavius Murray,0.0,0.47200000000000003,5.5280000000000005,-0.9534,6.0,RB,lat_murray_rb,-0.1589
Myles Gaskin,1.0110000000000001,0.632,8.358,1.9813,10.0,RB,myl_gaskin_rb,0.19813
T.J. Hockenson,0.0,0.0,6.0,0.0,6.0,TE,tj_hockenson_te,0.0
Ben Roethlisberger,1.0010000000000001,0.0,5.999,2.04,7.0,QB,ben_roethlisberger_qb,0.2914285714285714
Brandon Aiyuk,0.791,0.4009999999999999,10.808,0.9462000000000002,12.0,WR,bra_aiyuk_wr,0.07885000000000002
D.J. Moore,0.8240000000000001,0.8140000000000001,11.362,-0.5609,13.0,WR,dj_moore_wr,-0.04314615384615384
Allen Lazard,0.815,0.0,12.185000000000002,1.6754,13.0,WR,all_lazard_wr,0.12887692307692308
Matt Ryan,0.15,0.0,7.85,0.4574,8.0,QB,mat_ryan_qb,0.057175
Tony Pollard,0.0,0.063,2.9370000000000003,-0.0387,3.0,RB,ton_pollard_rb,-0.0129
Christian Kirk,1.244,0.367,13.389,2.4602,15.0,WR,chr_kirk_wr,0.16401333333333332
Jonnu Smith,0.6399999999999999,1.828,9.532,-2.4889,12.0,TE,jon_smith_te,-0.20740833333333333
Emmanuel Sanders,0.6,0.447,9.952999999999998,0.3956000000000001,11.0,WR,emm_sanders_wr,0.03596363636363637
Courtland Sutton,0.0,0.0,1.0,0.0,1.0,WR,cou_sutton_wr,0.0
Nick Foles,0.935,0.33999999999999997,5.725,0.8025,7.0,QB,nic_foles_qb,0.11464285714285714
Philip Rivers,0.764,0.152,11.084000000000001,1.5732,12.0,QB,phi_rivers_qb,0.1311
Darrell Henderson,0.423,0.0,4.577,0.765,5.0,RB,dar_henderson_rb,0.153
LeSean McCoy,0.401,0.657,4.9430000000000005,-0.2925,6.0,RB,les_mccoy_rb,-0.048749999999999995
Matthew Stafford,0.525,1.06,11.416,-1.3207,13.0,QB,mat_stafford_qb,-0.10159230769230769
Sterling Shepard,0.491,0.493,9.016,-0.24370000000000003,10.0,WR,ste_shepard_wr,-0.024370000000000003
Austin Hooper,0.167,0.388,5.445,-0.4713,6.0,TE,aus_hooper_te,-0.07855
Jerick McKinnon,0.293,0.0,0.707,0.7003,1.0,RB,jer_mckinnon_rb,0.7003
Mike Davis,0.278,0.722,6.0,0.3194000000000001,7.0,RB,mik_davis_rb,0.04562857142857144
Marvin Jones,0.45699999999999996,0.348,4.195,0.5076,5.0,WR,mar_jones_wr,0.10152000000000001
Darius Slayton,0.234,0.0,3.766,0.6369,4.0,WR,dar_slayton_wr,0.159225
Adrian Peterson,0.709,0.212,7.079000000000001,0.16970000000000007,8.0,RB,adr_peterson_rb,0.02121250000000001
Tarik Cohen,0.0,0.0,0.0,0.0,0.0,RB,tar_cohen_rb,
Tee Higgins,1.2790000000000001,0.169,14.552,1.9016,16.0,WR,tee_higgins_wr,0.11885
Antonio Brown,0.505,0.0,6.495,1.1487,7.0,WR,ant_brown_wr,0.1641
Jamaal Williams,0.5369999999999999,0.0,3.463,1.0306,4.0,RB,jam_williams_rb,0.25765
Ryan Tannehill,2.513,0.328,14.159,4.4275,17.0,QB,rya_tannehill_qb,0.26044117647058823
Larry Fitzgerald,0.0,0.0,2.0,0.0,2.0,WR,lar_fitzgerald_wr,0.0
J.D. McKissic,1.116,0.188,17.695999999999998,2.1935000000000002,19.0,RB,jd_mckissic_rb,0.11544736842105265
Mark Ingram,1.549,1.1179999999999999,8.332,1.7245000000000001,11.0,RB,mar_ingram_rb,0.15677272727272729
John Brown,0.505,0.0,6.495,1.1487,7.0,WR,joh_brown_wr,0.1641
Greg Olsen,0.0,0.0,1.0,0.0,1.0,TE,gre_olsen_te,0.0
Devonta Freeman,0.0,0.0,0.0,0.0,0.0,RB,dev_freeman_rb,
Kyle Rudolph,0.619,0.486,6.8950000000000005,-0.10420000000000001,8.0,TE,kyl_rudolph_te,-0.013025000000000002
Golden Tate,0.258,0.0,1.742,0.5399,2.0,WR,gol_tate_wr,0.26995
O.J. Howard,0.5660000000000001,0.152,2.281,0.5561,3.0,TE,oj_howard_te,0.18536666666666668
Carlos Hyde,0.0,0.147,1.853,-0.2263,2.0,RB,car_hyde_rb,-0.11315
Teddy Bridgewater,0.299,0.166,6.535,0.3612,7.0,QB,ted_bridgewater_qb,0.0516
Giovani Bernard,0.617,0.522,11.861,-0.21699999999999994,13.0,RB,gio_bernard_rb,-0.016692307692307687
Jimmy Graham,0.297,0.0,3.703,0.6705,4.0,TE,jim_graham_te,0.167625
Cole Beasley,1.4609999999999999,0.072,15.466999999999999,3.2085999999999997,17.0,WR,col_beasley_wr,0.18874117647058822
Dez Bryant,1.2329999999999999,0.608,15.158999999999997,1.4053,17.0,WR,dez_bryant_wr,0.08266470588235295
Wayne Gallman,0.644,0.478,16.877,0.1737,18.0,RB,way_gallman_rb,0.009649999999999999
Tevin Coleman,0.947,0.518,1.535,0.7267999999999999,3.0,RB,tev_coleman_rb,0.24226666666666663
N'Keal Harry,1.506,0.351,4.143,1.1158000000000001,6.0,WR,nke_harry_wr,0.1859666666666667
Gardner Minshew,2.896,2.0309999999999997,35.073,1.2195,40.0,QB,gar_minshew_qb,0.0304875
Mike Gesicki,0.0,0.649,16.351,-1.1612,17.0,TE,mik_gesicki_te,-0.06830588235294117
Derek Carr,2.2750000000000004,0.786,15.938999999999998,3.2872,19.0,QB,der_carr_qb,0.17301052631578948
Damien Harris,0.0,0.0,3.0,0.0,3.0,RB,dam_harris_rb,0.0
Duke Johnson,0.22,0.164,7.6160000000000005,0.3003,8.0,RB,duk_johnson_rb,0.0375375
Cordarrelle Patterson,0.362,0.126,1.512,0.4601,2.0,WR,cor_patterson_wr,0.23005
Malcolm Brown,0.505,0.0,6.495,1.1487,7.0,RB,mal_brown_rb,0.1641
Corey Davis,0.278,0.722,6.0,0.3194000000000001,7.0,WR,cor_davis_wr,0.04562857142857144
Ryan Fitzpatrick,0.0,0.0,0.0,0.0,0.0,QB,rya_fitzpatrick_qb,
Marcedes Lewis,0.796,0.0,6.204,0.9092,7.0,TE,mar_lewis_te,0.1298857142857143
Alshon Jeffery,0.373,0.406,1.222,-0.10609999999999997,2.0,WR,als_jeffery_wr,-0.053049999999999986
Travis Fulgham,0.0,0.0,2.0,0.0,2.0,WR,tra_fulgham_wr,0.0
Danny Amendola,0.0,0.0,1.0,0.0,1.0,WR,dan_amendola_wr,0.0
Dion Lewis,0.796,0.0,6.204,0.9092,7.0,RB,dio_lewis_rb,0.1298857142857143
Curtis Samuel,1.085,1.6030000000000002,13.311000000000003,-1.4985000000000002,16.0,WR,cur_samuel_wr,-0.09365625000000001
