rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
396,,Zay Jones,LV,WR127,WR,6.0,223.0,390.0,332.4,35.9,,,,,29.98,0.3072513659476361
397,,Kai Forbath,FA,K38,K,,234.0,367.0,308.5,25.0,,,,,,
398,,Dontrelle Inman,WAS,WR128,WR,8.0,231.0,378.0,298.1,38.7,,,,,97.64,0.41409531629978213
399,,Greg Joseph,FA,K39,K,,240.0,354.0,308.8,32.9,,,,,,
400,,Joe Reed,LAC,WR129,WR,10.0,223.0,390.0,305.1,50.4,,,,,48.49,0.3364810662287213
401,,Jordan Reed,SF,TE51,TE,11.0,191.0,392.0,337.3,35.0,,,,,54.86000000000001,0.3844234595584753
402,,Trayveon Williams,CIN,RB110,RB,9.0,256.0,392.0,335.1,36.3,,,,,13.19,0.4250860625967218
403,,Robert Tonyan,GB,TE52,TE,5.0,236.0,388.0,306.5,38.9,,,,,44.03,0.3673214793291856
404,,Dalton Keene,NE,TE53,TE,6.0,243.0,389.0,339.3,35.1,,,,,,
405,,Kaden Smith,NYG,TE54,TE,11.0,222.0,416.0,342.9,41.4,,,8.2,8.067527502277263,28.43,0.34268704797397603
406,,Sam Ficken,NYJ,K40,K,11.0,237.0,373.0,327.1,27.8,,,,,,
407,,Ryan Nall,CHI,RB111,RB,11.0,185.0,393.0,334.4,30.2,,,,,36.91,0.4625430312983609
408,,Trey Quinn,FA,WR130,WR,,210.0,384.0,314.9,49.4,,,,,,
409,,Anthony Firkser,TEN,TE55,TE,7.0,273.0,389.0,350.4,25.3,,,2.693333333333334,3.638772686863892,59.44,0.39165587594353035
410,,Jake Kumerow,FA,WR131,WR,,247.0,383.0,328.1,38.4,,,,,,
411,,John Hightower,PHI,WR132,WR,9.0,202.0,378.0,291.5,65.4,,,,,3.22,0.26499384139216126
412,,Kalen Ballage,FA,RB112,RB,,279.0,392.0,337.7,23.3,,,,,,
413,,Jacoby Brissett,IND,QB42,QB,7.0,251.0,397.0,352.0,29.7,,,16.712,9.454839425999182,12.362,0.019521207718788527
414,,Devontae Booker,LV,RB113,RB,6.0,104.0,388.0,336.5,29.2,,,,,29.28,0.4504942677573193
415,,Foster Moreau,LV,TE56,TE,6.0,292.0,412.0,350.7,25.0,,,5.261538461538462,4.4184345760194415,30.63,0.3461611344471466
416,,Tim Patrick,DEN,WR133,WR,8.0,271.0,377.0,323.3,28.4,,,,,44.720000000000006,0.330527745317879
417,,Donovan Peoples-Jones,CLE,WR134,WR,9.0,262.0,385.0,343.1,40.9,,,,,37.769999999999996,0.3195527903230901
418,,Maxx Williams,ARI,TE57,TE,8.0,236.0,391.0,347.7,31.3,,,,,52.97,0.38143890345197873
419,,Taylor Gabriel,FA,WR135,WR,,212.0,377.0,294.4,50.7,,,,,,
420,,Javon Wims,CHI,WR136,WR,11.0,259.0,390.0,346.4,28.8,,,,,32.1,0.31059912200360046
421,,Hakeem Butler,FA,WR137,WR,,257.0,395.0,336.6,39.1,,,,,,
422,,Kahale Warring,HOU,TE58,TE,8.0,173.0,394.0,330.6,41.5,,,,,27.200000000000003,0.3407447178094306
423,,Derrius Guice,FA,RB114,RB,,66.0,385.0,305.5,73.0,,,,,,
424,,Albert Okwuegbunam,DEN,TE59,TE,8.0,242.0,418.0,347.3,32.2,,,,,22.4,0.33316489277705846
425,,Mo Alie-Cox,IND,TE60,TE,7.0,305.0,391.0,359.0,21.4,,,,,41.07,0.36264725389255603
426,,Demaryius Thomas,FA,WR138,WR,,263.0,380.0,312.5,37.7,,,,,,
427,,Paul Richardson Jr.,FA,WR139,WR,,293.0,383.0,335.1,24.1,,,,,,
428,,Delanie Walker,FA,TE61,TE,,169.0,397.0,340.5,39.5,,,,,,
429,,Dontrell Hilliard,FA,RB115,RB,,287.0,392.0,354.9,23.4,,,,,,
430,,Nick Folk,NE,K41,K,6.0,239.0,330.0,287.0,33.5,,,,,,
431,,Kalif Raymond,TEN,WR140,WR,7.0,294.0,396.0,352.0,26.7,,,,,40.95,0.32457442440703665
432,,K.J. Hill,LAC,WR141,WR,10.0,262.0,384.0,338.1,34.4,,,,,38.68,0.3209897988188107
433,,CJ Ham,MIN,RB116,RB,7.0,139.0,393.0,342.5,55.7,,,,,25.880000000000003,0.4451252250260557
434,,Dexter Williams,FA,RB117,RB,,290.0,383.0,358.0,15.9,,,,,,
435,,Ameer Abdullah,MIN,RB118,RB,7.0,279.0,393.0,342.5,22.5,,,,,20.84,0.4371664087420649
436,,Laquon Treadwell,FA,WR142,WR,,293.0,382.0,352.8,22.2,,,,,,
437,,Gabriel Davis,BUF,WR143,WR,11.0,270.0,383.0,350.0,21.4,,,,,28.419999999999998,0.30478792281211514
438,,Jesse James,DET,TE62,TE,5.0,221.0,386.0,364.7,14.5,,,,,51.650000000000006,0.3793544515680764
439,,JaMycal Hasty,FA,RB119,RB,,254.0,399.0,332.9,32.1,,,,,,
440,,Seth Roberts,CAR,WR144,WR,13.0,138.0,390.0,335.3,59.5,,,3.7562499999999996,4.303482117231735,23.150000000000002,0.2964659065786565
441,,Riley Ridley,CHI,WR145,WR,11.0,226.0,396.0,349.9,37.0,,,,,36.56,0.3176420427628463
442,,Rodney Anderson,FA,RB120,RB,,245.0,375.0,305.2,48.7,,,,,,
443,,Ricky Seals-Jones,KC,TE63,TE,10.0,313.0,424.0,370.9,22.0,,,,,30.930000000000003,0.3466348735116698
444,,Kyle Allen,WAS,QB43,QB,8.0,254.0,397.0,354.3,31.9,,,16.49846153846154,9.12267307879462,5.29,0.008353598837760195
445,,Josh Hill,NO,TE64,TE,6.0,324.0,394.0,364.1,16.3,,,4.1,3.8899871465083273,43.349999999999994,0.3662476707829328
446,,Jaeden Graham,ATL,TE65,TE,10.0,255.0,394.0,368.3,16.9,,,,,44.75,0.3684584530840414
447,,Dalton Schultz,DAL,TE66,TE,10.0,260.0,389.0,356.6,31.4,,,,,26.03,0.33889713545778993
448,,Gary Jennings Jr.,FA,WR146,WR,,203.0,369.0,302.0,62.5,,,,,,
449,,Mack Hollins,MIA,WR147,WR,11.0,263.0,377.0,323.2,43.4,,,,,19.67,0.29097053343018675
450,,Matt Bryant,FA,K42,K,,216.0,342.0,270.3,52.9,,,,,,
451,,Jalen Guyton,LAC,WR148,WR,10.0,205.0,392.0,348.1,49.9,,,,,21.33,0.2935918895872154
452,,Collin Johnson,JAX,WR149,WR,7.0,242.0,331.0,279.3,37.7,,,,,1.28,0.26193032877491085
453,,Braxton Berrios,NYJ,WR150,WR,11.0,262.0,377.0,330.6,37.8,,,,,21.060000000000002,0.2931655244291445
454,,Bilal Powell,FA,RB121,RB,,303.0,376.0,351.6,15.2,,,,,,
455,,Chris Hogan,NYJ,WR151,WR,11.0,206.0,384.0,353.6,30.5,,,,,58.77,0.3527145248397184
456,,Trenton Cannon,CAR,RB122,RB,13.0,163.0,396.0,290.7,96.4,,,,,13.700000000000001,0.42589141900641136
457,,Nick Vannett,DEN,TE67,TE,8.0,282.0,400.0,358.0,32.3,,,,,34.66,0.35252502921390905
458,,Gunner Olszewski,NE,WR152,WR,6.0,301.0,384.0,340.2,29.3,,,,,52.67,0.3430818305277454
459,,Isaiah Coulter,HOU,WR153,WR,8.0,270.0,384.0,341.4,37.9,,,,,,
460,,Robert Foster,FA,WR154,WR,,261.0,384.0,342.4,50.8,,,,,,
461,,Rysen John,NYG,WR155,WR,11.0,242.0,263.0,252.5,10.5,,,,,,
462,,Andy Janovich,CLE,RB123,RB,9.0,280.0,384.0,328.3,37.0,,,,,34.849999999999994,0.4592900230553012
463,,Thaddeus Moss,FA,TE68,TE,,180.0,419.0,356.7,43.0,,,,,,
464,,Michael Warren II,FA,RB124,RB,,282.0,336.0,304.7,22.9,,,,,,
465,,Marvin Hall,DET,WR156,WR,5.0,328.0,393.0,367.3,14.4,,,4.4222222222222225,3.926441702667244,37.78,0.3195685816252409
466,,James O'Shaughnessy,JAX,TE69,TE,7.0,267.0,389.0,362.7,20.8,,,8.26,1.2361229712289956,54.519999999999996,0.3838865552853489
467,,Adam Shaheen,MIA,TE70,TE,11.0,308.0,391.0,357.5,28.4,,,,,47.07,0.3721220351830212
468,,Kerrith Whyte Jr.,FA,RB125,RB,,337.0,359.0,348.8,7.2,,,,,,
469,,Tyler Ervin,GB,RB126,RB,5.0,162.0,388.0,349.6,33.9,,,,,15.690000000000001,0.4290338881344157
470,,Taywan Taylor,FA,WR157,WR,,300.0,395.0,337.3,35.1,,,,,,
471,,Alex Armah,CAR,RB127,RB,13.0,178.0,368.0,273.0,95.0,,,,,10.770000000000001,0.42126456747623414
472,,Raymond Calais,FA,RB128,RB,,307.0,393.0,339.0,32.4,,,,,,
473,,Jordan Scarlett,FA,RB129,RB,,279.0,374.0,339.3,37.1,,,,,,
474,,John Kelly,FA,RB130,RB,,306.0,386.0,353.8,26.3,,,,,,
475,,Josiah Deguara,GB,TE71,TE,5.0,325.0,384.0,354.8,19.0,,,,,41.5,0.3633262798850394
476,,Devin Smith,FA,WR158,WR,,293.0,384.0,343.0,32.9,,,,,,
477,,Chandler Catanzaro,FA,K43,K,,247.0,324.0,285.5,38.5,,,,,,
478,,Marcedes Lewis,GB,TE72,TE,5.0,335.0,394.0,374.6,16.7,,,,,32.77,0.34954047310741254
479,,C.J. Anderson,FA,RB131,RB,,338.0,360.0,347.5,8.7,,,,,,
480,,Dwayne Washington,NO,RB132,RB,6.0,327.0,364.0,349.3,13.7,,,,,4.73,0.41172662097716584
481,,Antonio Callaway,FA,WR159,WR,,212.0,390.0,301.0,89.0,,,,,,
482,,Isaiah McKenzie,BUF,WR160,WR,11.0,305.0,374.0,362.8,11.9,,,4.220000000000001,3.2481203355611252,35.08,0.31530493004453153
483,,Joe Flacco,NYJ,QB44,QB,11.0,294.0,310.0,302.0,8.0,,,11.485,8.589566761068752,5.55,0.00876417269368034
484,,Buddy Howell,HOU,RB133,RB,8.0,191.0,389.0,363.4,22.4,,,,,13.100000000000001,0.4249439408773648
485,,Harrison Bryant,CLE,TE73,TE,9.0,294.0,366.0,337.0,31.0,,,,,40.900000000000006,0.36237880175599285
486,,Christian Blake,ATL,WR161,WR,10.0,285.0,389.0,354.5,40.7,,,,,25.5,0.30017686258408877
487,,Ross Dwelley,SF,TE74,TE,11.0,341.0,395.0,364.6,19.7,,,,,3.5300000000000002,0.3033667056185454
488,,Chester Rogers,FA,WR162,WR,,286.0,384.0,338.7,40.3,,,,,,
489,,Hunter Bryant,DET,TE75,TE,5.0,309.0,371.0,340.7,25.3,,,,,,
490,,Duke Williams,FA,WR163,WR,,244.0,378.0,311.0,67.0,,,,,,
491,,Corey Coleman,NYG,WR164,WR,11.0,345.0,396.0,366.8,16.7,,,,,19.17,0.29018096832264795
492,,Karan Higdon,FA,RB134,RB,,355.0,370.0,360.5,5.8,,,,,,
493,,Patrick Ricard,BAL,RB135,RB,8.0,296.0,382.0,346.3,36.6,,,,,12.93,0.4246754887408016
494,,Case Keenum,CLE,QB45,QB,9.0,292.0,394.0,349.3,42.6,,,12.448000000000002,11.049421100974778,9.15,0.014449041467959412
495,,Jordan Thomas,FA,TE76,TE,,299.0,381.0,349.3,36.0,,,,,,
496,,Brycen Hopkins,LAR,TE77,TE,9.0,339.0,394.0,363.0,20.7,,,,,30.5,0.3459558475191865
497,,Khari Blasingame,TEN,RB136,RB,7.0,173.0,390.0,371.6,22.2,,,,,12.200000000000001,0.42352272368379507
498,,Artavis Pierce,FA,RB137,RB,,272.0,376.0,324.0,52.0,,,,,,
499,,Josh Bellamy,NYJ,WR165,WR,11.0,293.0,387.0,351.0,41.4,,,,,4.12,0.26641505858573106
500,,Cedrick Wilson,DAL,WR166,WR,10.0,317.0,370.0,351.3,24.3,,,,,20.53,0.2923285854151534
501,,Ryan Izzo,NE,TE78,TE,6.0,294.0,360.0,327.0,33.0,,,,,27.53,0.34126583078040623
502,,Richard Rodgers,FA,TE79,TE,,347.0,375.0,365.5,10.9,,,,,,
503,,Dalyn Dawkins,FA,RB138,RB,,342.0,364.0,353.0,9.0,,,,,,
504,,J.J. Taylor,FA,RB139,RB,,336.0,392.0,366.0,20.9,,,,,,
505,,Olamide Zaccheaus,ATL,WR167,WR,10.0,345.0,389.0,366.0,16.4,,,,,21.509999999999998,0.29387613302592935
506,,Levine Toilolo,NYG,TE80,TE,11.0,267.0,394.0,330.5,63.5,,,,,34.95,0.3529829769762815
507,,Josh Rosen,FA,QB46,QB,,302.0,363.0,332.5,30.5,,,,,,
508,,Jordan Love,GB,QB47,QB,5.0,288.0,397.0,357.3,49.2,,,,,13.290000000000001,0.020986640558380478
509,,Alex Erickson,CIN,WR168,WR,9.0,271.0,397.0,381.8,9.9,,,5.764999999999999,6.326336485939817,17.529999999999998,0.2875911947699208
510,,Pharoh Cooper,CAR,WR169,WR,13.0,345.0,393.0,371.3,18.4,,,4.269230769230769,3.29807636241305,23.349999999999998,0.296781732621672
511,,Jakob Johnson,NE,RB140,RB,6.0,312.0,396.0,362.3,36.3,,,,,4.94,0.4120582383223321
512,,Robert Griffin,BAL,QB48,QB,8.0,367.0,397.0,380.2,11.2,,,,,8.852,0.013978460663866304
513,,Jason Huntley,FA,RB141,RB,,305.0,405.0,365.3,43.4,,,,,,
514,,Jeff Driskel,DEN,QB49,QB,8.0,344.0,352.0,348.0,4.0,,,23.03333333333333,7.63374962474755,15.016,0.0237122193096043
515,,Kenneth Dixon,FA,RB142,RB,,321.0,378.0,349.5,28.5,,,,,,
516,,Darius Jennings,FA,WR170,WR,,341.0,392.0,368.3,21.0,,,,,,
517,,Tyler Kroft,BUF,TE81,TE,11.0,371.0,391.0,386.7,3.9,,,,,44.43000000000001,0.36795313141521657
518,,Cody Hollister,TEN,WR171,WR,7.0,345.0,366.0,355.5,10.5,,,,,14.53,0.2828538041246882
519,,Virgil Green,LAC,TE82,TE,10.0,370.0,376.0,373.7,2.6,,,,,27.6,0.34137636989546166
520,,Vyncint Smith,NYJ,WR172,WR,11.0,361.0,388.0,374.3,11.0,,,3.6692307692307695,3.3954343402537415,0.0,0.2599090420996116
521,,Quez Watkins,PHI,WR173,WR,9.0,348.0,372.0,360.0,12.0,,,,,26.38,0.301566497173357
522,,Darnell Mooney,CHI,WR174,WR,11.0,347.0,383.0,365.0,18.0,,,,,,
523,,Ryan Switzer,FA,WR175,WR,,340.0,395.0,367.5,27.5,,,,,,
524,,Josh Adams,FA,RB143,RB,,356.0,382.0,369.0,13.0,,,,,,
525,,Alec Ingold,LV,RB144,RB,6.0,359.0,386.0,372.5,13.5,,,,,17.009999999999998,0.431118340018318
526,,Cam Batson,TEN,WR176,WR,7.0,372.0,373.0,372.5,0.5,,,,,0.38,0.26050911158134105
527,,Theo Riddick,FA,RB145,RB,,368.0,378.0,373.0,5.0,,,,,,
528,,Elijhaa Penny,NYG,RB146,RB,11.0,362.0,387.0,374.5,12.5,,,,,13.780000000000001,0.42601774942361753
529,,David Fluellen,FA,RB147,RB,,356.0,395.0,375.5,19.5,,,,,,
530,,Phillip Walker,CAR,QB50,QB,13.0,367.0,387.0,377.0,10.0,,,,,29.448000000000004,0.04650222657360323
531,,Wendell Smallwood,FA,RB148,RB,,383.0,392.0,386.0,4.2,,,,,,
532,,Salvon Ahmed,FA,RB149,RB,,357.0,402.0,379.5,22.5,,,,,,
533,,Deonte Harris,NO,WR177,WR,6.0,370.0,393.0,381.5,11.5,,,,,17.73,0.2879070208129363
534,,Keith Smith,ATL,RB150,RB,10.0,380.0,389.0,384.5,4.5,,,,,12.259999999999998,0.4236174714966997
535,,K.J. Osborn,MIN,WR178,WR,7.0,377.0,396.0,386.5,9.5,,,,,14.3,0.2824906041752204
536,,Elijah McGuire,FA,RB151,RB,,376.0,401.0,388.5,12.5,,,,,,
537,,Alex Smith,WAS,QB51,QB,8.0,385.0,394.0,389.5,4.5,,,,,36.790000000000006,0.058096200612702556
538,,Mike Davis,FA,WR179,WR,,383.0,423.0,403.0,20.0,,,,,,
539,,D'Ernest Johnson,CLE,RB152,RB,9.0,390.0,399.0,394.5,4.5,,,,,10.559999999999999,0.4209329501310679
