rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
192,,Amon-Ra St. Brown,DET,WR73,WR,9,102,337,201.99,41.56,,,,,119.94,0.4876477340791894
193,,Mac Jones,NE,QB29,QB,14,118,349,215.70,52.92,166.0,-47.0,,,310.62800000000004,0.49570987362080293
194,8.0,Damien Williams,CHI,RB55,RB,10,123,334,194.57,42.36,190.0,23.0,,,103.54,0.5498479172806184
195,,Malcolm Brown,MIA,RB56,RB,14,110,285,194.60,41.24,,,6.7562500000000005,7.05435740045352,93.98000000000002,0.5345917704045645
196,1.0,Greg Zuerlein,DAL,K4,K,7,166,258,198.41,13.39,,,,,,
197,,Carlos Hyde,JAX,RB57,RB,7,122,336,189.48,43.96,,,8.389999999999999,5.6252308594601015,82.87,0.516862085070573
198,,T.Y. Hilton,IND,WR74,WR,14,95,324,191.03,47.75,,,10.813333333333333,7.0918329956433155,149.59,0.5349641310326412
199,5.0,Kansas City Chiefs,KC,DST10,DST,12,161,287,201.09,21.94,,,,,,
200,,Salvon Ahmed,MIA,RB58,RB,14,123,327,196.79,34.68,,,11.166666666666666,7.158957093506475,67.86,0.4929086578101578
201,,A.J. Green,ARI,WR75,WR,12,113,304,206.97,28.24,184.0,-10.0,6.956250000000001,6.675624190540786,141.08,0.5213836069829321
202,,Tarik Cohen,CHI,RB59,RB,10,80,382,189.78,65.71,,,,,98.10999999999999,0.5411825535215209
203,5.0,New Orleans Saints,NO,DST11,DST,6,159,320,203.12,21.97,,,,,,
204,1.0,Jason Sanders,MIA,K5,K,14,178,266,209.92,13.98,,,,,,
205,,Rhamondre Stevenson,NE,RB60,RB,14,109,366,193.43,52.62,124.0,-88.0,,,63.22000000000001,0.4855040007489768
206,,Darius Slayton,NYG,WR76,WR,10,147,306,214.61,26.91,,,8.749999999999998,7.417187247647633,121.51,0.4901531891623907
207,,Tyrell Williams,DET,WR77,WR,9,97,370,204.47,54.12,,,,,159.22000000000003,0.5503319860971181
208,5.0,Miami Dolphins,MIA,DST12,DST,14,159,329,211.26,27.56,,,,,,
209,,Jared Goff,DET,QB30,QB,9,116,334,234.10,43.63,,,18.932000000000002,8.567906228645196,314.436,0.5017867990710134
210,3.0,Rodrigo Blankenship,IND,K6,K,14,179,309,224.43,20.00,,,,,,
211,,Denver Broncos,DEN,DST13,DST,11,152,307,217.01,25.35,,,,,,
212,,Cleveland Browns,CLE,DST14,DST,13,156,303,219.86,30.53,,,,,,
213,,Justin Jackson,LAC,RB61,RB,7,126,327,211.25,41.12,,,7.033333333333334,6.512871870380992,93.11999999999999,0.5332193555182249
214,,Randall Cobb,GB,WR78,WR,13,97,298,212.59,38.50,,,10.01,5.101731732134361,148.35,0.5329853002662911
215,2.0,Tyler Bass,BUF,K7,K,7,171,346,224.27,31.73,,,,,,
216,,Los Angeles Chargers,LAC,DST15,DST,7,159,345,222.01,22.29,,,,,,
217,,Marlon Mack,IND,RB62,RB,14,132,365,213.63,44.90,,,,,69.78,0.49597265383547395
218,,Chuba Hubbard,CAR,RB63,RB,13,128,346,214.35,39.16,139.0,-85.0,,,56.03,0.47402997396667257
219,,Chicago Bears,CHI,DST16,DST,10,160,318,225.12,25.13,,,,,,
220,,Marquez Valdes-Scantling,GB,WR79,WR,13,157,315,228.07,30.46,173.0,-99.0,,,94.83,0.44757641106060003
221,,Boston Scott,PHI,RB64,RB,14,123,357,211.48,42.91,,,5.850000000000001,5.505391297022704,74.66,0.5037603103998195
222,3.0,Matt Prater,ARI,K8,K,12,186,330,226.03,15.51,,,,,,
223,3.0,Ryan Succop,TB,K9,K,9,177,324,230.54,24.27,,,,,,
224,,Allen Lazard,GB,WR80,WR,13,141,298,222.78,30.21,,,9.780000000000003,7.531533708349184,128.4,0.5011484665657392
225,,Hayden Hurst,ATL,TE26,TE,6,135,319,220.89,40.59,,,9.318750000000001,5.552923404237928,106.56,0.5212665793569651
226,3.0,Robbie Gould,SF,K10,K,6,171,298,230.45,18.20,,,,,,
227,4.0,Jason Myers,SEA,K11,K,9,190,283,233.67,13.84,,,,,,
228,,Darrynton Evans,TEN,RB65,RB,13,149,359,216.74,43.82,,,,,87.41999999999999,0.5241231173180672
229,,Mark Ingram II,HOU,RB66,RB,10,129,355,220.46,45.89,,,4.809090909090909,4.636260248401624,82.56,0.5163673773789854
230,,Sammy Watkins,BAL,WR81,WR,8,99,336,222.35,32.40,,,8.740000000000002,5.656500685052554,110.19999999999999,0.47210433757576203
231,,Seattle Seahawks,SEA,DST17,DST,9,159,303,241.93,22.07,,,,,,
232,,Green Bay Packers,GB,DST18,DST,13,183,301,237.63,17.55,,,,,,
233,,Ty Johnson,NYJ,RB67,RB,6,98,351,209.12,58.61,165.0,-17.0,4.869230769230769,6.642713378254478,92.03000000000002,0.5314798994413527
234,,Teddy Bridgewater,DEN,QB31,QB,11,125,356,241.27,47.21,,,18.281333333333333,8.012170979798409,296.536,0.473221419459992
235,,Jerick McKinnon,KC,RB68,RB,12,130,329,231.82,43.45,,,7.8875,7.09562071515476,47.08,0.4597472841611619
236,,Dawson Knox,BUF,TE27,TE,7,136,319,234.35,34.28,,,5.3999999999999995,3.845185892184479,109.83999999999999,0.5265009059002137
237,,KJ Hamler,DEN,WR82,WR,11,133,363,235.86,31.03,,,6.776923076923078,6.643562529014314,93.17,0.4449273311637121
238,,Minnesota Vikings,MIN,DST19,DST,7,164,318,247.43,21.59,,,,,,
239,3.0,Mason Crosby,GB,K12,K,13,192,309,247.82,19.54,,,,,,
240,,Hunter Renfrow,LV,WR83,WR,8,147,339,241.78,34.74,,,8.1,4.562309356747596,115.82999999999998,0.4810888675874967
241,,Joshua Kelley,LAC,RB69,RB,7,142,368,230.99,40.99,,,5.657142857142857,4.531889449007111,54.199999999999996,0.47110960275504304
242,,O.J. Howard,TB,TE28,TE,9,132,360,250.80,37.85,,,,,77.27000000000001,0.47452468165826023
243,,Daniel Carlson,LV,K13,K,8,191,308,259.23,23.50,,,,,,
244,,Brandon McManus,DEN,K14,K,11,210,298,262.25,20.51,,,,,,
245,,Tyrod Taylor,HOU,QB32,QB,10,155,358,279.23,43.78,,,,,230.07600000000005,0.36716247370868005
246,,Dan Arnold,CAR,TE29,TE,13,121,343,241.84,42.21,,,,,83.72,0.48481779330580693
247,,Van Jefferson,LAR,WR84,WR,11,157,337,243.15,29.42,,,,,101.33,0.45794931427130614
248,,Chris Herndon IV,MIN,TE30,TE,7,136,348,248.94,43.31,,,4.48125,5.890355818341254,70.87,0.4643113615738726
249,,Devontae Booker,NYG,RB70,RB,10,132,349,233.58,49.58,183.0,-37.0,5.29375,5.330099279875876,66.53,0.4907862022301209
250,,Philadelphia Eagles,PHI,DST20,DST,14,165,317,262.26,24.97,,,,,,
251,,Chris Boswell,PIT,K15,K,7,217,332,277.23,19.50,,,,,,
252,,Josh Reynolds,TEN,WR85,WR,13,183,330,248.27,30.79,,,7.64375,4.694673400070908,96.79,0.4507042403364438
253,,Tim Patrick,DEN,WR86,WR,11,174,348,254.43,32.39,,,10.746666666666668,6.40890749177231,78.31,0.4212132785927747
254,,Nico Collins,HOU,WR87,WR,10,148,376,248.16,44.92,,,,,103.27999999999999,0.46106118523451795
255,,Jake Elliott,PHI,K16,K,14,204,342,273.72,26.68,,,,,,
256,,Denzel Mims,NYJ,WR88,WR,6,157,369,250.19,47.19,,,6.522222222222222,3.6853689699193546,84.05,0.4303733500434598
257,,DeSean Jackson,LAR,WR89,WR,11,172,377,253.39,30.82,,,8.96,4.777342357420075,130.03,0.5037496715247316
258,,Wil Lutz,NO,K17,K,6,178,353,230.38,40.67,,,,,,
259,,Dustin Hopkins,WAS,K18,K,9,216,332,286.83,23.11,,,,,,
260,,Benny Snell Jr.,PIT,RB71,RB,7,149,382,248.16,49.34,,,,,35.7,0.44158672438611024
261,,Kadarius Toney,NYG,WR90,WR,10,160,355,266.81,37.26,,,,,64.65,0.39941422353766
262,,Wayne Gallman Jr.,ATL,RB72,RB,6,132,378,231.20,53.84,,,9.04,6.320578635355649,87.67999999999999,0.5245380334464955
263,,Tennessee Titans,TEN,DST21,DST,13,200,318,277.60,24.13,,,,,,
264,,Arizona Cardinals,ARI,DST22,DST,12,176,330,276.26,32.08,,,,,,
265,,New York Giants,NYG,DST23,DST,10,166,331,273.75,28.44,,,,,,
266,,Matt Gay,LAR,K19,K,11,194,347,261.83,37.27,,,,,,
267,,Jimmy Graham,CHI,TE31,TE,10,142,344,271.69,34.01,,,8.9125,7.287878063378027,69.94000000000001,0.46282723849911
268,,Cam Newton,FA,QB33,QB,,178,387,319.98,57.34,,,,,,
269,,Anthony Miller,HOU,WR91,WR,10,194,379,256.19,37.61,,,6.668749999999999,4.893358594394381,120.27,0.48817435839604056
270,,Taysom Hill,NO,QB34,QB,6,149,373,301.51,40.71,,,9.78875,8.730711979367241,87.312,0.13933521925125728
271,,Jimmy Garoppolo,SF,QB35,QB,6,158,385,296.64,43.01,,,13.556666666666667,11.831743179543187,129.63400000000001,0.20687398997179637
272,,Josh Lambo,JAX,K20,K,7,218,339,292.87,19.47,,,,,,
273,,Samaje Perine,CIN,RB73,RB,10,143,346,249.33,51.01,,,4.10625,7.4657858483439865,52.64,0.46862010598447357
274,,Jack Doyle,IND,TE32,TE,14,172,371,269.42,35.54,,,4.507142857142857,3.8241065896221054,89.42,0.4939140315059647
275,,John Brown,FA,WR92,WR,,137,390,215.99,60.06,,,,,,
276,,Anthony McFarland Jr.,PIT,RB74,RB,7,181,388,271.49,40.13,,,,,37.34,0.44420388765773466
277,,James Washington,PIT,WR93,WR,7,216,383,270.17,26.75,,,6.200000000000001,5.55433764428007,91.1,0.441623960448918
278,,New York Jets,NYJ,DST24,DST,6,219,347,295.93,22.69,,,,,,
279,,Matt Breida,BUF,RB75,RB,7,168,376,267.87,41.64,,,3.3333333333333335,3.122741608189053,45.79,0.45768866183165247
280,,Ka'imi Fairbairn,HOU,K21,K,10,215,353,284.54,34.75,,,,,,
281,,Quintez Cephus,DET,WR94,WR,9,165,361,273.93,35.35,,,5.1461538461538465,4.556243954658155,73.87,0.4141277877842308
282,,Dallas Cowboys,DAL,DST25,DST,7,211,341,300.48,23.30,,,,,,
283,,Graham Gano,NYG,K22,K,10,222,353,297.16,25.91,,,,,,
284,,Amari Rodgers,GB,WR95,WR,13,174,382,278.11,39.07,,,,,45.82,0.36936472085187594
285,,La'Mical Perine,NYJ,RB76,RB,6,177,368,267.34,44.60,,,5.249999999999999,3.9679969758052986,19.49,0.41571829960987244
286,,Donovan Peoples-Jones,CLE,WR96,WR,13,147,380,279.40,44.92,,,4.7,6.336761432667752,74.88000000000001,0.41573957736004824
287,,Jeff Wilson Jr.,SF,RB77,RB,6,146,380,262.17,55.08,,,11.691666666666668,11.576736730760242,55.53,0.4732320583350798
288,,Rashard Higgins,CLE,WR97,WR,13,204,377,281.88,31.66,,,9.069230769230769,6.483618410448575,81.63999999999999,0.42652739669918255
289,,Jacksonville Jaguars,JAX,DST26,DST,7,213,347,312.31,19.63,,,,,,
290,,Keelan Cole Sr.,NYJ,WR98,WR,6,177,409,278.37,44.14,,,9.337499999999999,6.509569878263847,90.64999999999999,0.4409058363804844
291,,Kendrick Bourne,NE,WR99,WR,14,210,372,282.54,35.34,,,8.513333333333332,4.83689195760292,102.04000000000002,0.459082354468168
292,,Dyami Brown,WAS,WR100,WR,9,157,378,261.65,51.08,,,,,68.21000000000001,0.40509538283460056
293,,Zach Pascal,IND,WR101,WR,14,127,377,275.22,41.03,,,8.55625,5.9449663581890855,106.33000000000001,0.465928470587234
294,,Breshad Perriman,CHI,WR102,WR,10,129,383,239.39,56.64,,,8.258333333333333,7.243612651324217,111.82000000000001,0.47468958422212265
295,,Michael Badgley,FA,K23,K,,202,326,252.85,22.43,,,,,,
296,,D'Wayne Eskridge,SEA,WR103,WR,9,173,364,279.68,42.90,,,,,87.14,0.43530446864670314
297,,Kyle Rudolph,NYG,TE33,TE,10,209,392,296.61,33.55,,,5.366666666666666,4.009382934461551,52.54,0.43505977451968136
298,,Ty'Son Williams,BAL,RB78,RB,8,110,392,194.70,62.63,,,,,84.05000000000001,0.518745165961132
299,,Drew Lock,DEN,QB36,QB,11,179,382,322.57,35.40,,,16.79384615384615,10.454531344877475,42.316,0.06752919573296003
300,,Dalton Schultz,DAL,TE34,TE,7,127,359,271.72,38.94,,,9.093750000000002,5.174742344632565,69.71000000000001,0.4624601973085773
301,,Atlanta Falcons,ATL,DST27,DST,6,229,355,318.94,18.65,,,,,,
302,,Pat Freiermuth,PIT,TE35,TE,7,127,377,270.72,57.92,,,,,49.93,0.4308946549227671
303,,DeeJay Dallas,SEA,RB79,RB,9,187,365,299.19,32.24,,,4.741666666666667,6.658754774844555,58.65,0.47821105187621876
304,,Preston Williams,MIA,WR104,WR,14,198,383,281.39,40.36,,,8.85,6.482724295056384,69.18,0.4066433391598906
305,,Carolina Panthers,CAR,DST28,DST,13,207,341,296.25,29.35,,,,,,
306,,Jalen Richard,LV,RB80,RB,8,188,380,288.66,31.68,,,3.8538461538461544,2.6180830724709585,37.47,0.44441134572194874
307,,Mo Alie-Cox,IND,TE36,TE,14,161,357,266.80,49.81,,,5.293333333333335,4.7043242518630315,74.28,0.4697531461813354
308,,Ke'Shawn Vaughn,TB,RB81,RB,9,156,386,283.28,45.13,173.0,-177.0,,,13.93,0.4068454777865607
309,,Josh Palmer,LAC,WR105,WR,7,137,372,262.02,53.72,,,,,73.86,0.41411182947159897
310,,Joey Slye,FA,K24,K,,224,353,277.03,22.22,,,,,,
311,,N'Keal Harry,NE,WR106,WR,14,222,392,299.19,36.09,,,5.207142857142857,4.796707891190227,42.650000000000006,0.36430593574757775
312,,Andy Dalton,CHI,QB37,QB,10,226,385,329.64,32.60,,,15.536363636363637,10.720021709611668,99.426,0.15866711917348705
313,,Tony Jones Jr.,NO,RB82,RB,6,123,393,233.10,69.47,177.0,-92.0,,,40.8,0.44972546382835665
314,,Jordan Akins,HOU,TE37,TE,10,133,370,267.79,50.03,,,6.43846153846154,4.418623175744993,115.07000000000001,0.5348471034066742
315,,Rex Burkhead,HOU,RB83,RB,10,168,393,296.45,35.22,,,10.760000000000002,10.66804157805504,47.290000000000006,0.4600824087264309
316,,Cairo Santos,CHI,K25,K,10,210,342,298.86,27.37,,,,,,
317,,Scotty Miller,TB,WR107,WR,9,229,390,314.64,32.80,,,6.406250000000001,7.196894584934995,50.12000000000001,0.3762267952835739
318,,Deshaun Watson,HOU,QB38,QB,10,111,395,308.94,61.91,,,27.02,7.61722609178258,108.574,0.17326578356910857
319,,Kalen Ballage,PIT,RB84,RB,7,199,370,312.75,30.67,,,8.445454545454545,5.068602102426986,13.920000000000002,0.40682951947392887
320,,Eno Benjamin,ARI,RB85,RB,12,195,388,311.60,34.89,,,,,14.530000000000001,0.40780297654447206
321,,Tyler Conklin,MIN,TE38,TE,7,153,388,261.21,58.49,,,,,84.12,0.4854561258110812
322,,Donald Parham Jr.,LAC,TE39,TE,7,163,360,284.66,41.61,,,3.376923076923077,4.508169223042735,76.93,0.4739820990287771
323,,Austin Seibert,DET,K26,K,9,228,353,309.79,22.38,,,,,,
324,,Ian Thomas,CAR,TE40,TE,13,226,381,305.35,34.71,,,,,41.56,0.41753754724990394
325,,Keke Coutee,IND,WR108,WR,14,220,393,288.68,29.25,,,10.125000000000002,6.801207875916496,88.45,0.4373950076014762
326,,Byron Pringle,KC,WR109,WR,12,148,393,276.43,54.75,,,,,61.489999999999995,0.39437139674599364
327,,Demarcus Robinson,KC,WR110,WR,12,173,382,278.93,51.63,,,6.6,4.886034520276472,97.29999999999998,0.4515181142806683
328,,Larry Rountree III,LAC,RB86,RB,7,132,388,292.35,59.50,,,,,35.980000000000004,0.44203355713980225
329,,Will Dissly,SEA,TE41,TE,9,209,389,303.17,32.83,,,3.8187500000000005,2.8740723140983544,71.93,0.46600294271284926
330,,Jermar Jefferson,DET,RB87,RB,9,190,380,313.29,36.10,,,,,37.38,0.444267720908262
331,,Jordan Wilkins,IND,RB88,RB,14,264,392,328.40,29.53,,,3.953333333333333,4.774914609059468,15.72,0.4097020157476629
332,,Tyron Johnson,JAX,WR111,WR,7,242,382,305.54,28.41,,,6.625,5.792020372892347,72.75999999999999,0.4123564150820948
333,,Olamide Zaccheaus,ATL,WR112,WR,6,157,375,275.50,47.77,,,4.854545454545455,7.153511534395347,78.30000000000003,0.42119732028014284
334,,Andy Isabella,ARI,WR113,WR,12,257,418,324.93,33.10,,,4.138461538461538,5.500990586785022,24.120000000000005,0.3347351824407494
335,,Greg Ward,PHI,WR114,WR,14,242,390,321.52,32.78,,,8.068750000000001,6.238666390610523,41.949999999999996,0.36318885386334787
336,,Quez Watkins,PHI,WR115,WR,14,169,375,254.23,55.63,,,,,74.5,0.4151331614800377
337,,Travis Fulgham,PHI,WR116,WR,14,212,376,302.85,31.93,,,8.915384615384614,9.679001855722362,78.80000000000001,0.4219952359117356
338,,C.J. Uzomah,CIN,TE42,TE,10,163,360,277.48,45.97,,,,,91.69000000000001,0.49753656847339583
339,,Javian Hawkins,TEN,RB89,RB,13,143,393,286.63,50.71,,,,,,
340,,Harrison Bryant,CLE,TE43,TE,13,233,388,321.31,32.83,,,3.9866666666666664,5.625435432881957,47.99,0.42779874227218706
341,,David Njoku,CLE,TE44,TE,13,236,383,324.67,32.80,,,4.023076923076923,4.307387809750794,61.14,0.4487839233830771
342,,Jordan Howard,PHI,RB90,RB,14,227,392,314.14,32.36,,,4.242857142857143,3.2587610850634343,13.3,0.40584010409075383
343,,Jake Funk,LAR,RB91,RB,11,187,393,298.88,41.37,,,,,46.4,0.4586621189021957
344,,Chris Evans,CIN,RB92,RB,10,175,392,291.43,58.65,,,,,34.00999999999999,0.4388897695513267
345,,Qadree Ollison,FA,RB93,RB,,146,373,266.34,65.03,,,,,,
346,,Miles Boykin,BAL,WR117,WR,8,269,396,332.82,28.13,,,4.3500000000000005,4.071854614300467,26.720000000000002,0.33888434372503184
347,,Stephen Gostkowski,FA,K27,K,,246,353,307.76,17.58,,,,,,
348,,Tyler Kroft,NYJ,TE45,TE,6,136,391,282.15,72.41,,,4.1899999999999995,6.089234580616662,54.7,0.43850677004816213
349,,Jaret Patterson,WAS,RB94,RB,9,188,364,289.50,50.78,,,,,47.17,0.45989090897484863
350,,Drew Sample,CIN,TE46,TE,10,230,394,329.96,40.86,,,4.8687499999999995,3.9440619924134053,57.970000000000006,0.44372513827877885
351,,Elijah Mitchell,SF,RB95,RB,6,185,386,302.79,53.76,,,,,43.949999999999996,0.4547523323073911
352,,Jalen Guyton,LAC,WR118,WR,7,216,387,317.78,46.59,,,6.068749999999999,4.951190934176005,89.36,0.4388472140509751
353,,Adam Humphries,WAS,WR119,WR,9,182,378,292.07,48.15,,,8.257142857142856,7.107005263085417,99.74000000000001,0.4554119425628412
354,,Kerryon Johnson,FA,RB96,RB,,177,388,287.44,49.43,,,,,,
355,,Evan McPherson,CIN,K28,K,10,226,353,305.78,28.99,,,,,,
356,,Kylin Hill,GB,RB97,RB,13,185,380,301.36,50.48,,,,,32.4,0.4363204812175979
357,,Cody Parkey,CLE,K29,K,13,245,353,310.15,23.61,,,,,,
358,,Todd Gurley II,FA,RB98,RB,,170,385,306.39,47.58,,,,,,
359,,Zane Gonzalez,DET,K30,K,9,217,332,266.84,46.38,,,,,,
360,,Albert Okwuegbunam,DEN,TE47,TE,11,197,384,331.00,32.13,,,,,70.98,0.464486903012823
361,,Peyton Barber,LV,RB99,RB,8,259,393,332.67,29.33,,,3.4375,4.016611341251063,29.8,0.43217131993331553
362,,Houston Texans,HOU,DST29,DST,10,276,355,322.23,20.08,,,,,,
363,,Juwan Johnson,NO,TE48,TE,6,133,458,270.66,74.97,,,,,72.49,0.4668966082202332
364,,Royce Freeman,CAR,RB100,RB,13,195,396,333.64,39.89,,,,,26.67,0.42717636807954473
365,,Tutu Atwell,LAR,WR120,WR,11,228,384,323.30,43.86,,,,,50.690000000000005,0.37713641910358964
366,,Le'Veon Bell,FA,RB101,RB,,132,383,298.96,49.13,,,,,,
367,,Las Vegas Raiders,LV,DST30,DST,8,266,355,330.45,20.97,,,,,,
368,,Xavier Jones,FA,RB102,RB,,152,387,272.15,64.00,,,,,,
369,,Duke Johnson Jr.,JAX,RB103,RB,7,186,381,317.35,39.47,,,,,,
370,,Mike Boone,DEN,RB104,RB,11,210,391,330.28,40.02,,,,,41.75,0.4512415035283829
371,,John Ross,NYG,WR121,WR,10,293,661,344.63,50.13,,,,,10.31,0.3126967526961569
372,,Cincinnati Bengals,CIN,DST31,DST,10,280,355,332.11,16.42,,,,,,
373,,Deonte Harris,NO,WR122,WR,6,208,378,301.25,47.07,,,,,104.2,0.4625293499966487
374,,Cordarrelle Patterson,ATL,WR123,WR,6,203,379,328.79,43.43,,,3.9625,3.496641245538352,61.91,0.39504164587653157
375,,Detroit Lions,DET,DST32,DST,9,302,355,335.27,16.38,,,,,,
376,,Greg Joseph,MIN,K31,K,7,239,342,307.44,23.85,,,,,,
377,,Cameron Brate,TB,TE49,TE,9,260,389,349.40,26.71,,,4.262499999999999,3.9484807204797137,52.95,0.4357140653375874
378,,Ito Smith,FA,RB105,RB,,252,390,331.57,27.53,,,,,,
379,,Chase McLaughlin,CLE,K32,K,13,215,353,295.23,32.51,,,,,,
380,,Dare Ogunbowale,JAX,RB106,RB,7,259,392,322.95,34.53,,,,,37.25,0.44406026284404787
381,,Tylan Wallace,BAL,WR124,WR,8,265,480,338.36,40.20,,,,,28.23,0.34129404893244203
382,,Davis Mills,HOU,QB39,QB,10,230,392,351.26,30.66,,,,,98.498,0.15718618776125087
383,,Khalil Herbert,CHI,RB107,RB,10,234,392,329.36,42.37,,,,,22.369999999999997,0.42031429364784684
384,,Chris Conley,HOU,WR125,WR,10,206,395,294.38,59.02,,,6.406666666666667,4.554505879842929,110.9,0.4732214194599919
385,,Adrian Peterson,FA,RB108,RB,,245,391,330.24,29.94,,,,,,
386,,Brevin Jordan,HOU,TE50,TE,10,289,463,349.58,33.22,,,,,53.940000000000005,0.4372939382881411
387,,Auden Tate,CIN,WR126,WR,10,256,384,330.35,38.33,,,,,57.410000000000004,0.38786040519219656
388,,Tyler Johnson,TB,WR127,WR,9,264,518,339.21,50.77,,,,,22.48,0.3321180191691251
389,,Dan Bailey,FA,K33,K,,233,353,298.73,26.19,,,,,,
390,,Devin Duvernay,BAL,WR128,WR,8,216,390,344.58,37.53,,,2.9437500000000005,2.584045600732825,37.68,0.3563746543695456
391,,Jacob Hollister,JAX,TE51,TE,7,227,389,329.46,42.05,,,3.99375,3.6321653321400444,68.02,0.45976324247379374
392,,Sam Ficken,TEN,K34,K,13,224,353,296.00,29.87,,,,,,
393,,Sam Sloman,PIT,K35,K,7,287,342,316.64,15.99,,,,,,
394,,Dede Westbrook,MIN,WR129,WR,7,263,395,330.00,39.01,,,,,46.449999999999996,0.3703700945476828
395,,James O'Shaughnessy,JAX,TE52,TE,7,267,391,341.37,32.00,,,,,55.87,0.4403738926260892
396,,Alex Collins,SEA,RB109,RB,9,162,391,283.55,65.12,,,,,20.310000000000002,0.4170268812456846
397,,Foster Moreau,LV,TE53,TE,8,244,398,351.51,39.37,,,,,42.26,0.4186546291341338
398,,Taylor Heinicke,WAS,QB40,QB,9,277,399,354.97,33.38,,,,,24.31,0.03879465800804087
399,,Quinn Nordin,NE,K36,K,14,222,342,290.89,29.93,,,,,,
400,,Nick Folk,NE,K37,K,14,279,351,315.17,19.04,,,,,,
401,,Maxx Williams,ARI,TE54,TE,12,257,391,334.42,41.19,,,,,55.93,0.44046964250188037
402,,Tristan Vizcaino,LAC,K38,K,7,224,353,286.31,33.83,,,,,,
403,,Ryan Santoso,CAR,K39,K,13,247,342,304.41,28.07,,,,,,
404,,Kylen Granson,IND,TE55,TE,14,209,517,333.00,59.27,,,,,41.480000000000004,0.4174098807488491
405,,Jacob Harris,LAR,TE56,TE,11,244,453,346.13,41.67,,,,,29.06,0.3975896564600845
406,,Steven Sims Jr.,PIT,WR130,WR,7,265,393,330.50,36.68,,,4.358333333333333,3.2717685885419368,15.92,0.32164936608262784
407,,Chris Thompson,FA,RB110,RB,,307,393,340.32,24.26,,,,,,
408,,Gardner Minshew II,PHI,QB41,QB,14,328,394,360.53,21.00,,,21.184444444444445,6.39695066244674,16.302,0.026015241252450964
409,,Albert Wilson,MIA,WR131,WR,14,269,655,353.93,65.69,,,,,70.64,0.40897325280414143
410,,Geoff Swaim,TEN,TE57,TE,13,291,395,359.04,23.29,,,,,57.64,0.44319851396192766
411,,Jacob Eason,IND,QB42,QB,14,308,409,359.61,26.25,,,,,22.708000000000002,0.03623813632441764
412,,Kyle Juszczyk,SF,RB111,RB,6,235,407,305.48,50.01,,,,,66.24,0.4903234111637972
413,,Randy Bullock,FA,K40,K,,280,342,319.67,16.06,,,,,,
414,,J.J. Taylor,NE,RB112,RB,14,233,402,313.39,48.67,,,,,39.03,0.44690084249251816
415,,Matt Ammendola,NYJ,K41,K,6,298,353,326.68,15.43,,,,,,
416,,Collin Johnson,NYG,WR132,WR,10,265,395,345.22,33.93,,,4.085714285714286,5.912809711238701,31.240000000000002,0.3460975010346306
417,,Nick Boyle,BAL,TE58,TE,8,296,414,361.42,25.90,,,,,56.940000000000005,0.4420814320776978
418,,Jalen Hurd,SF,WR133,WR,6,263,396,345.91,43.63,,,,,29.11,0.3426983804440454
419,,Jordan Love,GB,QB43,QB,13,324,412,358.43,23.22,,,,,11.506000000000002,0.018361634514213052
420,,JaMycal Hasty,SF,RB113,RB,6,245,438,332.71,44.87,,,,,32.39,0.4363045229049661
421,,Ihmir Smith-Marsette,MIN,WR134,WR,7,240,503,352.82,57.76,,,,,35.05,0.35217761814736753
422,,Travis Homer,SEA,RB114,RB,9,298,418,342.90,30.18,,,,,25.57,0.42542095369004057
423,,Cam Sims,WAS,WR135,WR,9,270,404,356.09,33.45,,,5.387499999999999,5.047755276688177,23.16,0.33320318442809127
424,,Damiere Byrd,CHI,WR136,WR,10,226,400,333.00,52.14,,,6.9937499999999995,6.772637964633869,80.59,0.4248517738728378
425,,Kene Nwangwu,MIN,RB115,RB,7,313,436,356.90,29.51,,,,,29.41,0.4315489457406731
426,,Isaiah McKenzie,BUF,WR137,WR,7,243,410,353.10,39.35,,,5.97375,6.16474587202641,53.690000000000005,0.3819239128931463
427,,Freddie Swain,SEA,WR138,WR,9,285,618,355.53,71.42,,,,,46.53,0.3704977610487377
428,,Golden Tate,FA,WR139,WR,,223,403,309.25,52.63,,,,,,
429,,Dez Fitzpatrick,TEN,WR140,WR,13,204,401,313.31,57.66,,,,,,
430,,Antonio Gandy-Golden,WAS,WR141,WR,9,286,422,354.50,29.50,,,,,11.720000000000002,0.31494687477724853
431,,Marcus Mariota,LV,QB44,QB,8,296,433,359.33,32.53,,,,,13.052000000000003,0.02082878964709791
432,,Tyler Eifert,FA,TE59,TE,,282,413,327.69,42.52,,,,,,
433,,Danny Amendola,FA,WR142,WR,,286,420,338.94,32.50,,,,,,
434,,Mohamed Sanu,SF,WR143,WR,6,268,415,340.38,35.88,,,,,76.88,0.41893123988641934
435,,Willie Snead IV,LV,WR144,WR,8,286,405,358.35,32.02,,,7.1692307692307695,7.007541724859084,60.61000000000001,0.39296706523439034
436,,Hunter Long,MIA,TE60,TE,14,317,411,358.88,21.04,,,,,43.5,0.4206334599004839
437,,Cedrick Wilson,DAL,WR145,WR,7,297,416,352.75,29.26,,,3.35125,7.329920304250701,23.39,0.33357022561862393
438,,Kalif Raymond,DET,WR146,WR,9,240,423,338.67,50.95,,,,,69.02000000000001,0.40638800615778087
