rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
449,,N'Keal Harry,CHI,WR150,WR,14,307,395,359.17,30.98,,,,,7.55,0.063171003719046
450,,Lance McCutcheon,LAR,WR151,WR,7,223,379,304.40,65.37,,,,,4.18,0.0542753272637199
451,,Ryan Griffin,CHI,TE64,TE,14,282,842,431.57,176.84,,,3.685714285714286,2.934635907925873,30.650000000000002,0.23429179076472537
452,,Deon Jackson,IND,RB125,RB,14,280,364,312.20,28.36,,,,,28.470000000000002,0.10710385489752586
453,,Miles Boykin,PIT,WR152,WR,9,333,488,377.17,50.92,,,,,13.040000000000001,0.07766277337475523
454,,Brycen Hopkins,LAR,TE65,TE,7,312,622,417.29,94.67,,,,,25.230000000000004,0.2199847977712929
455,,Erik Ezukanma,MIA,WR153,WR,11,250,377,329.40,50.33,,,,,22.91,0.10371628275578447
456,,Simi Fehoko,DAL,WR154,WR,9,231,390,329.60,56.47,,,,,21.67,0.10044309616688107
457,,Montrell Washington,DEN,WR155,WR,9,272,377,331.80,41.02,,,,,31.68,0.12686615887246397
458,,Breshad Perriman,TB,WR156,WR,11,293,571,395.17,96.72,,,,,20.39,0.09706432291381961
459,,Chigoziem Okonkwo,TEN,TE66,TE,6,356,498,395.33,50.78,,,,,14.5,0.19166117511086292
460,,Scotty Miller,TB,WR157,WR,11,301,852,431.33,190.60,,,,,15.059999999999999,0.082994899914743
461,,Keelan Cole Sr.,LV,WR158,WR,6,328,374,347.60,16.13,,,4.326666666666667,3.7863413676504334,70.63,0.2296811730964851
462,,Antoine Wesley,ARI,WR159,WR,13,223,580,351.20,123.91,,,3.22,5.014436302175094,24.690000000000005,0.10841488931082319
463,,Jody Fortson,KC,TE67,TE,8,289,422,351.20,49.91,,,,,21.150000000000002,0.20921495802715923
464,,Blake Jarwin,FA,TE68,TE,,267,455,352.20,66.40,,,,,,
465,,Tre' McKitty,LAC,TE69,TE,8,310,913,454.00,212.61,,,,,15.260000000000002,0.19366732172986822
466,,Patrick Ricard,BAL,RB126,RB,10,294,520,366.40,86.86,,,,,17.430000000000003,0.07796193558987008
467,,Damiere Byrd,ATL,WR160,WR,14,332,530,411.67,67.47,,,2.9352941176470586,3.9742831392074014,30.549999999999997,0.12388333560999551
468,,Tyler Kroft,SF,TE70,TE,9,267,554,369.00,102.67,,,,,22.610000000000003,0.21306887126893254
469,,Chris Manhertz,JAX,TE71,TE,11,289,501,383.20,91.03,,,,,23.509999999999998,0.21544457121249144
470,,Tyron Johnson,LV,WR161,WR,6,349,457,386.20,36.91,,,,,13.71,0.07943134999940467
471,,Marquise Goodwin,SEA,WR162,WR,11,296,546,386.40,103.89,,,3.3714285714285706,4.778063426733691,32.79,0.12979618880285324
472,,Dante Pettis,CHI,WR163,WR,14,330,489,389.80,54.02,,,,,6.53,0.06047854378301256
473,,Anthony McFarland Jr.,PIT,RB127,RB,9,318,595,394.00,102.12,,,,,35.6,0.1259246777837202
474,,Royce Freeman,HOU,RB128,RB,6,362,435,395.20,23.25,,,,,25.320000000000004,0.0987889050950697
475,,Eric Ebron,FA,TE72,TE,,291,587,398.80,99.82,,,,,,
476,,Jake Funk,LAR,RB129,RB,7,298,636,400.00,126.16,,,,,10.190000000000001,0.058850749377240705
477,,Quinn Nordin,FA,K37,K,,79,326,241.67,115.05,,,,,,
478,,JaMycal Hasty,JAX,RB130,RB,11,332,621,443.17,108.32,,,,,16.83,0.07637813562749741
479,,Derrick Gore,FA,RB131,RB,,282,386,349.50,39.90,,,,,,
480,,Cole Turner,WAS,TE73,TE,14,288,416,354.00,45.30,,,,,4.49,0.16523811240528008
481,,Antonio Williams,NYG,RB132,RB,9,316,434,357.25,46.06,,,,,18.83,0.08165746883540607
482,,Blaine Gabbert,TB,QB45,QB,11,301,394,357.75,36.48,,,,,9.487143086,0.025042894771050428
483,,Ross Dwelley,SF,TE74,TE,9,295,485,359.25,76.39,,,,,15.87,0.19527751835828036
484,,Carlos Hyde,FA,RB133,RB,,305,486,361.00,72.77,,,,,,
485,,Zach Gentry,PIT,TE75,TE,9,282,937,476.40,234.79,,,,,22.61,0.21306887126893254
486,,DeAndre Carter,LAC,WR164,WR,8,296,549,416.80,91.95,,,4.029411764705882,4.479783017329404,12.940000000000001,0.07739880671435981
487,,Blake Bell,KC,TE76,TE,8,296,603,427.00,101.45,,,,,22.71,0.21333283792932795
488,,Julius Chestnut,TEN,RB134,RB,6,220,357,290.33,55.99,,,,,8.39,0.05409934949012288
489,,Trent Sherfield,MIA,WR165,WR,11,344,468,378.75,51.65,,,,,30.64,0.12412090560435149
490,,Johnny Mundt,MIN,TE77,TE,7,279,535,379.00,94.77,,,,,15.690000000000001,0.19480237836956857
491,,Taylor Heinicke,WAS,QB46,QB,14,307,892,481.60,216.37,,,12.580357448124998,7.254961996328942,11.548571663999999,0.030484378944834106
492,,Brock Wright,DET,TE78,TE,6,281,536,381.00,97.92,,,,,22.980000000000004,0.21404554791239566
493,,Hunter Long,MIA,TE79,TE,11,320,608,433.60,109.73,,,,,10.64,0.1814720620195992
494,,Shi Smith,CAR,WR166,WR,13,354,860,481.20,192.02,,,,,19.509999999999998,0.09474141630233973
495,,Justyn Ross,KC,WR167,WR,8,275,699,453.20,163.45,,,,,,
496,,Parker Hesse,ATL,TE80,TE,14,349,807,476.20,170.70,,,,,23.84,0.21631566119179638
497,,Tarik Cohen,FA,RB135,RB,,309,327,317.67,7.36,,,,,,
498,,Freddie Swain,MIA,WR168,WR,11,297,625,447.60,134.20,,,4.352941176470588,5.1105427362290525,66.58,0.21899052335047006
499,,Tommy Sweeney,BUF,TE81,TE,7,343,900,500.00,209.12,,,,,11.33,0.1832934319763277
500,,Nick Boyle,BAL,TE82,TE,10,337,796,480.60,175.76,,,,,22.560000000000002,0.21293688793873483
501,,Ray-Ray McCloud,SF,WR169,WR,9,363,490,404.25,50.36,,,,,25.080000000000002,0.10944435928636541
502,,Abram Smith,FA,RB136,RB,,297,636,411.00,133.21,,,,,,
503,,Jermar Jefferson,DET,RB137,RB,6,325,601,412.00,112.85,,,,,25.619999999999997,0.09958080507625604
504,,Jaelon Darden,TB,WR170,WR,11,294,629,412.50,128.71,,,,,6.529999999999999,0.06047854378301256
505,,Andy Dalton,NO,QB47,QB,14,302,397,340.00,41.04,,,8.860714556249999,5.034561405238893,24.768572014,0.06538077237299364
506,,KaVontae Turpin,DAL,WR171,WR,9,315,361,345.67,21.68,,,,,14.48,0.08146389328444946
507,,Gardner Minshew II,PHI,QB48,QB,7,320,594,419.75,104.05,,,8.160714442500002,9.365237495488376,13.754286009,0.03630672943919358
508,,C.J. Ham,MIN,RB138,RB,7,337,529,419.75,84.85,,,,,15.47,0.07278818904611957
509,,Kevin Harris,NE,RB139,RB,10,330,730,484.40,150.91,,,,,,
510,,Alec Ingold,MIA,RB140,RB,11,363,524,424.25,61.28,,,,,11.95,0.0634965626002003
511,,Jacob Harris,LAR,TE83,TE,7,304,628,425.75,121.44,,,,,25.200000000000003,0.21990560777317425
512,,Kylin Hill,GB,RB141,RB,14,337,741,492.40,163.59,,,,,16.2,0.0747151456670062
513,,Trayveon Williams,CIN,RB142,RB,10,297,427,362.00,53.07,,,,,15.9,0.07392324568581995
514,,Mike Thomas,CIN,WR172,WR,10,270,779,471.00,188.75,,,,,9.71,0.06887268358358735
515,,Auden Tate,PHI,WR173,WR,7,340,438,375.00,44.64,,,,,29.5,0.12111168567584352
516,,Dezmon Patmon,IND,WR174,WR,14,292,569,387.33,128.51,,,,,14.01,0.08022324998059092
517,,Kennedy Brooks,PHI,RB143,RB,7,288,725,472.50,180.70,,,,,,
518,,Rico Dowdle,DAL,RB144,RB,9,388,836,501.00,193.42,,,,,15.760000000000003,0.0735536923612663
519,,Jalen Nailor,MIN,WR175,WR,7,353,644,453.25,115.90,,,,,21.09,0.09891208953658762
520,,Javian Hawkins,TEN,RB145,RB,6,187,361,274.00,87.00,,,,,,
521,,Chad Henne,KC,QB49,QB,8,298,492,396.33,79.22,,,,,6.952857303999999,0.018353225227428716
522,,Tyler Davis,GB,TE84,TE,14,312,926,529.50,242.91,,,,,,
523,,Nick Vannett,NO,TE85,TE,14,304,801,501.25,197.52,,,,,15.25,0.19364092506382868
524,,Chris Herndon IV,FA,TE86,TE,,260,319,289.50,29.50,,,,,,
525,,Dennis Houston,DAL,WR176,WR,9,268,317,292.50,24.50,,,,,7.7,0.06356695370963909
526,,Carlos Martinez,DAL,K38,K,9,259,327,293.00,34.00,,,,,,
527,,Josh Gordon,TEN,WR177,WR,6,294,574,423.00,115.36,,,,,0.0,0.043241520859190787
528,,Jordan Akins,HOU,TE87,TE,6,318,685,488.75,170.78,,,,,48.32000000000001,0.2809346996565984
529,,Jordan Love,GB,QB50,QB,14,264,687,442.00,179.07,,,,,10.072857389,0.026588985256137926
530,,Dez Fitzpatrick,TEN,WR178,WR,6,351,568,426.67,100.02,,,,,33.080000000000005,0.13056169211800006
531,,Le'Veon Bell,FA,RB146,RB,,320,750,464.00,202.23,,,,,,
532,,Larry Rountree III,LAC,RB147,RB,8,312,747,509.00,176.00,,,,,0.0,0.03195254668294609
533,,Andrew Beck,DEN,TE88,TE,9,341,518,430.00,72.26,,,,,60.88,0.31408891220226476
534,,Tanner Hudson,NYG,TE89,TE,9,370,548,430.67,82.98,,,,,11.46,0.18363658863484175
535,,Penny Hart,SEA,WR179,WR,11,302,805,489.67,224.32,,,,,18.78,0.0928144596814531
536,,Mike Strachan,IND,WR180,WR,14,322,343,332.50,10.50,,,,,14.25,0.08085676996553999
537,,Jordan Howard,FA,RB148,RB,,326,686,456.00,163.10,,,,,,
538,,Travis Fulgham,GB,WR181,WR,14,301,901,527.67,266.00,,,,,7.96,0.06425326702666727
539,,James O'Shaughnessy,FA,TE90,TE,,351,648,492.75,133.42,,,,,,
540,,Jeremy McNichols,PIT,RB149,RB,9,327,359,343.00,16.00,,,,,,
541,,Chris Myarick,NYG,TE91,TE,9,285,540,442.67,112.51,,,,,30.430000000000003,0.2337110641118554
542,,Chase Daniel,LAC,QB51,QB,8,299,400,349.50,50.50,,,,,7.251428751,0.019141354304968935
543,,Brian Hoyer,NE,QB52,QB,10,297,404,350.50,53.50,,,,,9.032857385,0.02384373197746674
544,,Colby Parkinson,SEA,TE92,TE,11,356,509,448.00,66.20,,,,,10.310000000000002,0.1806009720402943
545,,Charlie Woerner,SF,TE93,TE,9,334,519,449.33,82.14,,,,,4.77,0.16597721905438728
546,,Ben Ellefson,MIN,TE94,TE,7,350,550,449.67,81.65,,,,,11.68,0.18421731528771168
547,,Jordan Franks,KC,TE95,TE,8,354,361,357.50,3.50,,,,,0.0,0.15338600935352514
548,,Richie James Jr.,NYG,WR182,WR,9,274,450,362.00,88.00,,,,,22.39,0.10234365612172827
549,,Kyle Allen,HOU,QB53,QB,6,321,406,363.50,42.50,,,,,10.674285981999999,0.028176556227743215
550,,Devin Asiasi,CIN,TE96,TE,10,347,562,461.00,88.25,,,,,16.42,0.19672933499045525
551,,Stanley Morgan Jr.,CIN,WR183,WR,10,287,873,540.33,245.72,,,,,10.04,0.06974377356289223
552,,Qadree Ollison,DAL,RB150,RB,9,368,820,554.25,184.13,,,,,25.87,0.10024072172724462
553,,Malik Turner,SF,WR184,WR,9,379,385,382.00,3.00,,,,,6.93,0.06153441042459431
554,,John Wolford,LAR,QB54,QB,7,387,682,488.00,137.22,,,,,7.897143050000001,0.02084582477573507
555,,Adrian Peterson,FA,RB151,RB,,364,420,392.00,28.00,,,,,,
556,,Steven Sims Jr.,PIT,WR185,WR,9,215,575,395.00,180.00,,,,,5.32,0.0572845471922278
557,,PJ Walker,CAR,QB55,QB,13,396,408,402.00,6.00,,,,,4.942857309,0.01304749536667888
558,,Alex Collins,FA,RB152,RB,,388,425,406.50,18.50,,,,,,
559,,Jack Stoll,PHI,TE97,TE,7,315,626,484.67,128.54,,,,,12.720000000000002,0.18696256855582422
560,,Jonathan Ward,ARI,RB153,RB,13,378,684,500.67,132.08,,,,,,
561,,James Mitchell,DET,TE98,TE,6,343,484,413.50,70.50,,,,,13.270000000000001,0.18841438518799908
562,,Andy Isabella,ARI,WR186,WR,13,375,465,420.00,45.00,,,,,7.74,0.06367254037379733
563,,Joshua Dobbs,CLE,QB56,QB,9,360,700,514.00,140.64,,,,,14.764286076,0.0389727928860451
564,,Mike White,NYJ,QB57,QB,10,346,650,498.00,124.11,,,9.0321431975,9.741589023057783,3.7214286750000003,0.009823330992395508
565,,Eric Saubert,DEN,TE99,TE,9,300,552,426.00,126.00,,,,,10.11,0.18007303871950342
566,,Chester Rogers,FA,WR187,WR,,358,497,427.50,69.50,,,,,,
567,,Brandon Allen,CIN,QB58,QB,10,403,460,431.50,28.50,,,,,6.614285873999999,0.01745950953060465
568,,Quintin Morris,BUF,TE100,TE,7,348,823,562.67,196.59,,,,,4.09,0.16418224576369836
569,,Stephen Anderson,ARI,TE101,TE,13,321,875,580.00,227.60,,,,,16.66,0.19736285497540426
570,,C.J. Beathard,JAX,QB59,QB,11,407,474,440.50,33.50,,,,,9.565714518,0.02525029715612567
571,,Case Keenum,BUF,QB60,QB,7,391,491,441.00,50.00,,,,,8.562857337999999,0.022603088549543838
572,,DeSean Jackson,FA,WR188,WR,,333,551,442.00,109.00,,,,,,
573,,David Sills V,NYG,WR189,WR,9,306,579,442.50,136.50,,,,,11.48,0.07354489347258647
574,,D.J. Montgomery,FA,WR190,WR,,373,525,449.00,76.00,,,,,,
575,,Zonovan Knight,NYJ,RB154,RB,10,305,940,613.00,259.59,,,,,7.410000000000001,0.051512476218247664
576,,Josh Oliver,BAL,TE102,TE,10,328,697,535.67,154.17,,,,,5.11,0.16687470569973176
577,,Jakob Johnson,LV,RB155,RB,6,386,640,517.00,103.85,,,,,10.100000000000001,0.05861317938288481
578,,Tajae Sharpe,CHI,WR191,WR,14,297,884,598.33,239.90,,,,,16.02,0.08552897985453918
579,,Cooper Rush,DAL,QB61,QB,9,401,517,459.00,58.00,,,,,13.63571462,0.03599374050346577
580,,Cethan Carter,MIA,TE103,TE,11,374,545,459.50,85.50,,,,,1.9400000000000002,0.15850696256519653
581,,Keith Smith,ATL,RB156,RB,14,393,718,547.67,133.14,,,,,15.599999999999998,0.07313134570463362
582,,MyCole Pruitt,ATL,TE104,TE,14,304,787,545.50,241.50,,,2.46875,3.229183333290323,13.520000000000001,0.18907430183898766
583,,Kendric Pryor,JAX,WR192,WR,11,369,577,473.00,104.00,,,,,,
584,,Dwayne Washington,NO,RB157,RB,14,369,578,473.50,104.50,,,,,17.32,0.07767157226343506
585,,Adam Prentice,NO,RB158,RB,14,417,531,474.00,57.00,,,,,5.539999999999999,0.04657629966885306
586,,Tim Jones,JAX,WR193,WR,11,375,894,615.00,213.67,,,,,15.91,0.08523861652810416
587,,Bailey Zappe,NE,QB62,QB,10,447,508,477.50,30.50,,,,,,
588,,Preston Williams,CAR,WR194,WR,13,387,573,480.00,93.00,,,,,,
589,,Pooka Williams Jr.,FA,RB159,RB,,327,818,572.50,245.50,,,,,,
590,,Bryce Perkins,LAR,QB63,QB,7,472,505,488.50,16.50,,,,,,
591,,Keke Coutee,IND,WR195,WR,14,383,717,565.33,138.07,,,,,31.180000000000007,0.1255463255704868
592,,Brock Purdy,SF,QB64,QB,9,470,510,490.00,20.00,,,,,,
593,,Jared Pinkney,LAR,TE105,TE,7,342,654,498.00,156.00,,,,,7.6000000000000005,0.17344747554357803
594,,Jesper Horsted,LV,TE106,TE,6,343,668,505.50,162.50,,,,,11.41,0.18350460530464405
595,,J.P. Holtz,NO,TE107,TE,14,369,619,494.00,125.00,,,,,0.0,0.15338600935352514
596,,Miller Forristall,CLE,TE108,TE,9,351,784,567.50,216.50,,,,,0.0,0.15338600935352514
597,,Stephen Sullivan,CAR,TE109,TE,13,359,878,618.50,259.50,,,,,7.41,0.17294593888882673
598,,Feleipe Franks,ATL,QB65,QB,14,409,590,499.50,90.50,,,,,0.0,0.0
599,,Caleb Huntley,ATL,RB160,RB,14,407,600,503.50,96.50,,,,,,
600,,Patrick Taylor Jr.,GB,RB161,RB,14,382,810,608.33,175.60,,,,,21.42,0.08849420533964787
601,,Kristian Wilkerson,NE,WR196,WR,10,379,736,557.50,178.50,,,,,21.62,0.10031111283668341
602,,Marcus Johnson,NYG,WR197,WR,9,384,758,571.00,187.00,,,,,,
603,,Nick Foles,IND,QB66,QB,14,392,798,595.00,203.00,,,,,7.977143031,0.021056998053897713
604,,Charlie Kolar,BAL,TE110,TE,10,494,538,516.00,22.00,,,,,5.85,0.16882805898665795
605,,Nate Sudfeld,DET,QB67,QB,6,402,791,596.50,194.50,,,,,8.044285942999998,0.021234232956396377
606,,Dax Milne,WAS,WR198,WR,14,496,547,521.50,25.50,,,,,5.32,0.0572845471922278
607,,David Blough,MIN,QB68,QB,7,501,542,521.50,20.50,,,,,,
608,,Trevor Siemian,CHI,QB69,QB,14,412,919,665.50,253.50,,,14.661905036666667,6.208346429860306,11.870000381999999,0.03133284359729054
609,,Connor Heyward,PIT,TE111,TE,9,515,541,528.00,13.00,,,,,21.67,0.21058758466121547
610,,Gunner Olszewski,PIT,WR199,WR,9,459,605,532.00,73.00,,,,,6.28,0.05981862713202398
611,,La'Mical Perine,FA,RB162,RB,,429,743,586.00,157.00,,,,,,
612,,Raheem Blackshear,BUF,RB163,RB,7,430,826,628.00,198.00,,,,,,
613,,Taiwan Jones,BUF,RB164,RB,7,436,885,660.50,224.50,,,,,0.0,0.03195254668294609
614,,Bo Melton,SEA,WR200,WR,11,457,624,540.50,83.50,,,,,17.13,0.08845900978492845
615,,Derek Watt,PIT,RB165,RB,9,523,560,541.50,18.50,,,,,8.120000000000001,0.05338663950705526
616,,Jeff Smith,NYJ,WR201,WR,10,453,664,558.50,105.50,,,,,13.890000000000002,0.07990648998811646
617,,Britain Covey,PHI,WR202,WR,7,469,630,549.50,80.50,,,,,,
618,,Ian Book,PHI,QB70,QB,7,511,610,560.50,49.50,,,,,0.0,0.0
619,,Devine Ozigbo,DEN,RB166,RB,9,563,567,565.00,2.00,,,,,,
620,,Jake Kumerow,BUF,WR203,WR,7,494,638,566.00,72.00,,,,,6.39,0.06010899045845892
621,,Eric Tomlinson,DEN,TE112,TE,9,551,588,569.50,18.50,,,,,11.49,0.18371577863296037
622,,Kellen Mond,CLE,QB71,QB,9,503,720,611.50,108.50,,,,,0.0,0.0
623,,Kyle Trask,TB,QB72,QB,11,504,740,622.00,118.00,,,,,9.15714305,0.024171804696717498
624,,Sam Ehlinger,IND,QB73,QB,14,509,849,679.00,170.00,,,,,0.0,0.0
625,,Reggie Gilliam,BUF,RB167,RB,7,512,830,671.00,159.00,,,,,6.660000000000001,0.049532726265281914
626,,Grant Calcaterra,PHI,TE113,TE,7,547,604,575.50,28.50,,,,,14.690000000000001,0.19216271176561425
627,,Luke Farrell,JAX,TE114,TE,11,514,752,633.00,119.00,,,,,18.75,0.20287975817766882
628,,Giovanni Ricci,CAR,TE115,TE,13,553,601,577.00,24.00,,,,,,
629,,Tory Carter,TEN,RB168,RB,6,521,904,712.50,191.50,,,,,19.470000000000002,0.08334685546193689
630,,Michael Burton,KC,RB169,RB,8,526,780,653.00,127.00,,,,,9.64,0.057398932745065794
631,,Khari Blasingame,CHI,RB170,RB,14,530,735,632.50,102.50,,,,,7.600000000000001,0.052014012872998984
632,,Mitchell Wilcox,CIN,TE116,TE,10,542,785,663.50,121.50,,,,,3.94,0.1637862957731052
633,,Peyton Hendershot,DAL,TE117,TE,9,543,815,679.00,136.00,,,,,17.6,0.19984414158312136
634,,Shane Zylstra,DET,TE118,TE,6,556,863,709.50,153.50,,,,,3.9100000000000006,0.16370710577498657
635,,Zach Davidson,BUF,TE119,TE,7,558,936,747.00,189.00,,,,,27.8,0.2267687409434555
636,,Jesse James,CLE,TE120,TE,9,559,669,614.00,55.00,,,,,1.4300000000000002,0.15716073259717986
637,,Lawrence Cager,NYJ,WR204,WR,10,560,746,653.00,93.00,,,,,0.0,0.043241520859190787
638,,Isaiah Hodgins,BUF,WR205,WR,7,593,613,603.00,10.00,,,,,,
639,,Jason Huntley,PIT,RB171,RB,9,568,657,612.50,44.50,,,,,0.0,0.03195254668294609
640,,Samori Toure,GB,WR206,WR,14,578,845,711.50,133.50,,,,,15.690000000000001,0.08465788987523422
641,,Skylar Thompson,MIA,QB74,QB,11,581,869,725.00,144.00,,,,,,
642,,Reid Sinnett,FA,QB75,QB,,583,832,707.50,124.50,,,,,,
643,,Nakia Griffin-Stewart,FA,TE121,TE,,584,789,686.50,102.50,,,,,,
644,,Marquez Stevenson,BUF,WR207,WR,7,589,763,676.00,87.00,,,,,7.66,0.06346136704548094
645,,Lynn Bowden Jr.,NE,WR208,WR,10,592,749,670.50,78.50,,,,,26.459999999999997,0.11308709919982238
646,,Godwin Igwebuike,FA,RB172,RB,,602,635,618.50,16.50,,,,,,
647,,Racey McMath,TEN,WR209,WR,6,599,824,711.50,112.50,,,,,13.84,0.07977450665791871
648,,Jaylon Moore,JAX,WR210,WR,11,604,661,632.50,28.50,,,,,36.480000000000004,0.1395365585714447
649,,Ryquell Armstead,FA,RB173,RB,,605,843,724.00,119.00,,,,,,
650,,Ty'Son Williams,FA,RB174,RB,,608,924,766.00,158.00,,,,,,
651,,Jace Sternberger,FA,TE122,TE,,624,626,625.00,1.00,,,,,,
652,,Sean McKeon,DAL,TE123,TE,9,612,859,735.50,123.50,,,,,,
653,,Juwann Winfree,GB,WR211,WR,14,613,703,658.00,45.00,,,,,,
654,,Michael Bandy,LAC,WR212,WR,8,615,778,696.50,81.50,,,,,,
655,,Josh Johnson,DEN,QB76,QB,9,616,695,655.50,39.50,,,10.507143085,12.11862873468485,12.478571800999998,0.0329392692481459
656,,Kirk Merritt,NO,WR213,WR,14,617,733,675.00,58.00,,,,,0.0,0.043241520859190787
657,,Tyrie Cleveland,DEN,WR214,WR,9,618,928,773.00,155.00,,,,,23.11,0.1042442160765753
658,,Kendall Hinton,DEN,WR215,WR,9,619,719,669.00,50.00,,,,,13.440000000000001,0.07871864001633697
659,,Johnny Johnson III,HOU,WR216,WR,6,620,681,650.50,30.50,,,,,,
660,,Noah Togiai,PHI,TE124,TE,7,623,803,713.00,90.00,,,,,,
661,,Kendall Blanton,KC,TE125,TE,8,629,721,675.00,46.00,,,,,48.85,0.2823337229566942
662,,Trace McSorley,ARI,QB77,QB,13,637,905,771.00,134.00,,,,,,
