player_name,positive,negative,neutral,compound,num_tweets,pos,id,avg_sentiment
Mark Ingram,0.664,0.334,8.002,0.7253000000000001,9.0,RB,Mar_Ingram_RB,0.08058888888888889
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,RB,Rah_Mostert_RB,
Devin Singletary,0.27,0.0,1.73,0.5336000000000001,2.0,RB,Dev_Singletary_RB,0.26680000000000004
A.J. Brown,0.652,0.0,5.348000000000001,1.3781999999999999,6.0,WR,A.J_Brown_WR,0.2297
Kyler Murray,0.0,0.0,2.0,0.0,2.0,QB,Kyl_Murray_QB,0.0
D.K. Metcalf,0.267,0.52,7.213,-0.30450000000000005,8.0,WR,D.K_Metcalf_WR,-0.038062500000000006
T.Y. Hilton,0.0,0.325,3.675,-0.6486,4.0,WR,T.Y_Hilton_WR,-0.16215
Courtland Sutton,0.0,0.0,0.0,0.0,0.0,WR,Cou_Sutton_WR,
Zach Ertz,0.0,0.0,0.0,0.0,0.0,TE,Zac_Ertz_TE,
Keenan Allen,1.01,0.259,7.731,1.466,9.0,WR,Kee_Allen_WR,0.1628888888888889
Kareem Hunt,2.327,1.541,13.132,1.4795,17.0,RB,Kar_Hunt_RB,0.08702941176470588
Tyler Lockett,0.264,0.327,7.409,-0.016099999999999892,8.0,WR,Tyl_Lockett_WR,-0.0020124999999999865
D.J. Chark,0.0,0.0,1.0,0.0,1.0,WR,D.J_Chark_WR,0.0
Cam Akers,0.0,0.0,0.0,0.0,0.0,RB,Cam_Akers_RB,
Terry McLaurin,0.22099999999999997,0.0,1.779,0.7,2.0,WR,Ter_McLaurin_WR,0.35
Stefon Diggs,0.631,0.186,4.183,0.38359999999999994,5.0,WR,Ste_Diggs_WR,0.07671999999999998
Russell Wilson,1.7109999999999999,1.369,15.92,0.43720000000000014,19.0,QB,Rus_Wilson_QB,0.02301052631578948
Darren Waller,0.565,0.125,2.31,0.34940000000000004,3.0,TE,Dar_Waller_TE,0.11646666666666668
D'Andre Swift,0.093,0.0,0.907,0.2869,1.0,RB,D'A_Swift_RB,0.2869
A.J. Green,1.9180000000000001,1.355,17.727000000000004,1.2599,21.0,WR,A.J_Green_WR,0.059995238095238095
Dak Prescott,1.4429999999999998,0.236,31.322000000000003,2.4413,33.0,QB,Dak_Prescott_QB,0.07397878787878788
Marquise Brown,0.652,0.0,5.348000000000001,1.3781999999999999,6.0,WR,Mar_Brown_WR,0.2297
Rob Gronkowski,0.7759999999999999,2.349,7.874,-3.612199999999999,11.0,TE,Rob_Gronkowski_TE,-0.3283818181818181
DeVante Parker,0.412,0.0,1.588,0.7178,2.0,WR,DeV_Parker_WR,0.3589
Deshaun Watson,0.393,0.8119999999999999,10.795,-0.6478999999999999,12.0,QB,Des_Watson_QB,-0.05399166666666666
Damien Williams,0.801,1.4309999999999998,20.768999999999995,-0.6351,23.0,RB,Dam_Williams_RB,-0.02761304347826087
Derrius Guice,0.0,0.0,0.0,0.0,0.0,RB,Der_Guice_RB,
Brandin Cooks,0.176,0.0,3.824,0.3035,4.0,WR,Bra_Cooks_WR,0.075875
Jarvis Landry,0.598,0.0,1.4020000000000001,1.1017000000000001,2.0,WR,Jar_Landry_WR,0.5508500000000001
Ke'Shawn Vaughn,0.351,0.0,5.649,0.4019,6.0,RB,Ke'_Vaughn_RB,0.06698333333333333
J.K. Dobbins,0.0,0.0,1.0,0.0,1.0,RB,J.K_Dobbins_RB,0.0
Evan Engram,0.0,0.0,0.0,0.0,0.0,TE,Eva_Engram_TE,
Deebo Samuel,2.483,1.2999999999999998,14.217,2.2153999999999994,18.0,WR,Dee_Samuel_WR,0.12307777777777774
Tom Brady,0.0,0.299,0.701,-0.7506,1.0,QB,Tom_Brady_QB,-0.7506
Hayden Hurst,0.0,0.0,0.0,0.0,0.0,TE,Hay_Hurst_TE,
Michael Gallup,1.135,0.248,6.617,1.3082999999999996,8.0,WR,Mic_Gallup_WR,0.16353749999999995
Ronald Jones II,0.0,0.0,0.0,0.0,0.0,RB,Ron_Jones_RB,
Tyler Higbee,0.0,0.0,1.0,0.0,1.0,TE,Tyl_Higbee_TE,0.0
Diontae Johnson,0.9369999999999999,1.021,14.042,-0.20689999999999997,16.0,WR,Dio_Johnson_WR,-0.012931249999999998
Drew Brees,0.0,0.454,2.5460000000000003,-1.2498,3.0,QB,Dre_Brees_QB,-0.4166
Tyler Boyd,0.867,0.0,3.133,1.3841,4.0,WR,Tyl_Boyd_WR,0.346025
Sony Michel,0.0,0.0,5.0,0.0,5.0,RB,Son_Michel_RB,0.0
Jordan Howard,0.252,0.231,7.5169999999999995,0.07689999999999997,8.0,RB,Jor_Howard_RB,0.009612499999999996
Matt Ryan,1.795,1.098,12.107,1.7725,15.0,QB,Mat_Ryan_QB,0.11816666666666667
Will Fuller,0.21300000000000002,0.0,1.787,0.4856,2.0,WR,Wil_Fuller_WR,0.2428
Marlon Mack,1.726,0.609,10.665000000000001,0.8602000000000001,13.0,RB,Mar_Mack_RB,0.06616923076923077
Alexander Mattison,0.0,0.121,0.879,-0.296,1.0,RB,Ale_Mattison_RB,-0.296
Hunter Henry,0.42,0.0,5.58,0.7529999999999999,6.0,TE,Hun_Henry_TE,0.12549999999999997
Aaron Rodgers,0.295,0.0,5.705,0.7964,6.0,QB,Aar_Rodgers_QB,0.13273333333333334
Julian Edelman,0.0,0.278,2.722,-0.4019,3.0,WR,Jul_Edelman_WR,-0.13396666666666665
Jerry Jeudy,0.0,0.0,1.0,0.0,1.0,WR,Jer_Jeudy_WR,0.0
Matt Breida,0.0,0.0,0.0,0.0,0.0,RB,Mat_Breida_RB,
James White,0.714,0.115,8.171,1.3083,9.0,RB,Jam_White_RB,0.14536666666666667
Darius Slayton,0.0,0.0,0.0,0.0,0.0,WR,Dar_Slayton_WR,
Josh Allen,1.01,0.259,7.731,1.466,9.0,QB,Jos_Allen_QB,0.1628888888888889
Tevin Coleman,0.0,0.0,1.0,0.0,1.0,RB,Tev_Coleman_RB,0.0
Emmanuel Sanders,0.0,0.0,1.0,0.0,1.0,WR,Emm_Sanders_WR,0.0
Marvin Jones,1.541,0.376,17.084,2.6079,19.0,WR,Mar_Jones_WR,0.1372578947368421
Phillip Lindsay,0.0,0.0,2.0,0.0,2.0,RB,Phi_Lindsay_RB,0.0
Tarik Cohen,0.9480000000000001,0.0,2.052,1.0881,3.0,RB,Tar_Cohen_RB,0.3627
Latavius Murray,0.0,0.0,2.0,0.0,2.0,RB,Lat_Murray_RB,0.0
Carson Wentz,0.0,0.0,3.0,0.0,3.0,QB,Car_Wentz_QB,0.0
Henry Ruggs,0.0,0.0,1.0,0.0,1.0,WR,Hen_Ruggs_WR,0.0
Matthew Stafford,1.264,0.484,9.253,0.9871,11.0,QB,Mat_Stafford_QB,0.08973636363636363
CeeDee Lamb,0.8520000000000001,0.0,8.148,1.6297000000000001,9.0,WR,Cee_Lamb_WR,0.18107777777777778
Mecole Hardman,0.406,0.0,1.5939999999999999,0.6249,2.0,WR,Mec_Hardman_WR,0.31245
Kerryon Johnson,0.9369999999999999,1.021,14.042,-0.20689999999999997,16.0,RB,Ker_Johnson_RB,-0.012931249999999998
Jamison Crowder,0.0,0.0,0.0,0.0,0.0,WR,Jam_Crowder_WR,
Zack Moss,0.3,0.0,0.7,0.8402,1.0,RB,Zac_Moss_RB,0.8402
Jared Cook,0.6639999999999999,0.315,17.021,0.8222999999999998,18.0,TE,Jar_Cook_TE,0.045683333333333326
Baker Mayfield,0.0,0.0,1.0,0.0,1.0,QB,Bak_Mayfield_QB,0.0
Justin Jefferson,0.156,0.204,5.640000000000001,0.02180000000000004,6.0,WR,Jus_Jefferson_WR,0.0036333333333333404
Darrell Henderson,0.0,0.0,0.0,0.0,0.0,RB,Dar_Henderson_RB,
Christian Kirk,0.0,0.0,1.0,0.0,1.0,WR,Chr_Kirk_WR,0.0
Noah Fant,0.0,0.0,1.0,0.0,1.0,TE,Noa_Fant_TE,0.0
Daniel Jones,1.541,0.376,17.084,2.6079,19.0,QB,Dan_Jones_QB,0.1372578947368421
Tony Pollard,0.0,0.244,0.756,-0.3089,1.0,RB,Ton_Pollard_RB,-0.3089
Ben Roethlisberger,0.167,2.672,14.161,-4.853,17.0,QB,Ben_Roethlisberger_QB,-0.2854705882352941
Drew Lock,0.26,0.342,3.3979999999999997,-0.47190000000000004,4.0,QB,Dre_Lock_QB,-0.11797500000000001
Anthony Miller,0.091,0.424,4.485,-0.6838,5.0,WR,Ant_Miller_WR,-0.13676
Michael Pittman Jr.,0.0,0.0,0.0,0.0,0.0,WR,Mic_Pittman_WR,
DeSean Jackson,0.275,0.0,0.725,0.5859,1.0,WR,DeS_Jackson_WR,0.5859
Austin Hooper,2.461,0.6990000000000001,16.839999999999996,2.2030000000000003,20.0,TE,Aus_Hooper_TE,0.11015000000000001
Joe Burrow,0.493,0.501,4.006,-0.014399999999999857,5.0,QB,Joe_Burrow_QB,-0.0028799999999999716
Justin Jackson,0.275,0.0,0.725,0.5859,1.0,RB,Jus_Jackson_RB,0.5859
Chase Edmonds,0.0,0.0,3.0,0.0,3.0,RB,Cha_Edmonds_RB,0.0
Antonio Gibson,0.576,0.507,6.917,0.08890000000000003,8.0,RB,Ant_Gibson_RB,0.011112500000000004
John Brown,0.652,0.0,5.348000000000001,1.3781999999999999,6.0,WR,Joh_Brown_WR,0.2297
Jalen Reagor,0.592,0.0,4.408,0.4404,5.0,WR,Jal_Reagor_WR,0.08808
Preston Williams,0.801,1.4309999999999998,20.768999999999995,-0.6351,23.0,WR,Pre_Williams_WR,-0.02761304347826087
Brandon Aiyuk,0.238,0.181,5.5809999999999995,-0.11549999999999999,6.0,WR,Bra_Aiyuk_WR,-0.01925
Philip Rivers,0.0,0.702,2.298,-1.0311,3.0,QB,Phi_Rivers_QB,-0.34369999999999995
Sammy Watkins,0.0,0.467,4.5329999999999995,-0.5423,5.0,WR,Sam_Watkins_WR,-0.10846
Sterling Shepard,0.0,0.213,0.787,-0.4019,1.0,WR,Ste_Shepard_WR,-0.4019
T.J. Hockenson,0.095,0.168,4.737,-0.34,5.0,TE,T.J_Hockenson_TE,-0.068
Jimmy Garoppolo,0.0,0.27,0.73,-0.743,1.0,QB,Jim_Garoppolo_QB,-0.743
Eric Ebron,0.0,0.0,0.0,0.0,0.0,TE,Eri_Ebron_TE,
Mike Gesicki,0.0,0.0,0.0,0.0,0.0,TE,Mik_Gesicki_TE,
Carlos Hyde,0.0,0.121,0.879,-0.296,1.0,RB,Car_Hyde_RB,-0.296
Duke Johnson,0.9369999999999999,1.021,14.042,-0.20689999999999997,16.0,RB,Duk_Johnson_RB,-0.012931249999999998
Jared Goff,1.087,0.26,11.653,1.0845,13.0,QB,Jar_Goff_QB,0.08342307692307692
Mike Williams,0.801,1.4309999999999998,20.768999999999995,-0.6351,23.0,WR,Mik_Williams_WR,-0.02761304347826087
Alshon Jeffery,0.536,0.286,4.178,0.36019999999999996,5.0,WR,Als_Jeffery_WR,0.07203999999999999
Anthony McFarland,0.0,0.0,0.0,0.0,0.0,RB,Ant_McFarland_RB,
Damien Harris,2.2399999999999998,1.7810000000000001,18.979,0.9769999999999999,23.0,RB,Dam_Harris_RB,0.04247826086956521
Breshad Perriman,0.133,0.0,0.867,0.3182,1.0,WR,Bre_Perriman_WR,0.3182
A.J. Dillon,0.0,0.0,5.0,0.0,5.0,RB,A.J_Dillon_RB,0.0
Ryan Tannehill,0.0,0.0,0.0,0.0,0.0,QB,Rya_Tannehill_QB,
Jonnu Smith,1.492,0.0,15.508000000000001,2.597,17.0,TE,Jon_Smith_TE,0.15276470588235294
Dallas Goedert,0.42400000000000004,1.54,10.035,-2.7447999999999997,12.0,TE,Dal_Goedert_TE,-0.22873333333333332
Boston Scott,1.302,1.45,14.247999999999998,-0.6707999999999997,17.0,RB,Bos_Scott_RB,-0.03945882352941175
Golden Tate,0.0,0.0,0.0,0.0,0.0,WR,Gol_Tate_WR,
Nyheim Hines,0.143,0.0,0.857,0.3612,1.0,RB,Nyh_Hines_RB,0.3612
Robby Anderson,0.483,0.0,2.517,0.8619,3.0,WR,Rob_Anderson_WR,0.2873
Gardner Minshew,0.0,0.0,1.0,0.0,1.0,QB,Gar_Minshew_QB,0.0
