player_name,positive,negative,neutral,compound,num_tweets,pos,id,avg_sentiment
Michael Gallup,0.22,0.378,5.401,-0.3691,6.0,WR,MIC_GALLUP_WR,-0.061516666666666664
Drew Brees,1.697,0.44100000000000006,2.8630000000000004,3.0546,5.0,QB,DRE_BREES_QB,0.61092
Diontae Johnson,0.139,0.091,1.7690000000000001,0.25,2.0,WR,DIO_JOHNSON_WR,0.125
Matt Ryan,0.683,0.122,6.195,1.2181,7.0,QB,MAT_RYAN_QB,0.1740142857142857
Will Fuller,0.075,0.167,1.758,-0.2188,2.0,WR,WIL_FULLER_WR,-0.1094
Jordan Howard,0.558,0.134,11.308,0.7409,12.0,RB,JOR_HOWARD_RB,0.06174166666666667
Aaron Rodgers,0.0,0.0,4.0,0.0,4.0,QB,AAR_RODGERS_QB,0.0
Hunter Henry,0.356,0.0,4.644,0.5875,5.0,TE,HUN_HENRY_TE,0.11750000000000001
Marlon Mack,0.0,0.0,1.0,0.0,1.0,RB,MAR_MACK_RB,0.0
Tyler Boyd,0.0,0.0,0.0,0.0,0.0,WR,TYL_BOYD_WR,
Sony Michel,0.0,0.0,2.0,0.0,2.0,RB,SON_MICHEL_RB,0.0
Alexander Mattison,0.0,0.121,0.879,-0.296,1.0,RB,ALE_MATTISON_RB,-0.296
Julian Edelman,0.128,0.0,1.8719999999999999,0.3612,2.0,WR,JUL_EDELMAN_WR,0.1806
Jerry Jeudy,0.0,0.0,1.0,0.0,1.0,WR,JER_JEUDY_WR,0.0
Darius Slayton,0.0,0.0,0.0,0.0,0.0,WR,DAR_SLAYTON_WR,
Matt Breida,0.0,0.0,0.0,0.0,0.0,RB,MAT_BREIDA_RB,
James White,0.386,0.271,3.343,0.7997000000000001,4.0,RB,JAM_WHITE_RB,0.19992500000000002
Tevin Coleman,0.326,0.0,2.674,0.743,3.0,RB,TEV_COLEMAN_RB,0.24766666666666667
Josh Allen,0.356,0.259,4.385,0.5342,5.0,QB,JOS_ALLEN_QB,0.10684
Tarik Cohen,0.0,0.0,0.0,0.0,0.0,RB,TAR_COHEN_RB,
Marvin Jones,0.851,0.927,9.222,0.06410000000000003,11.0,WR,MAR_JONES_WR,0.00582727272727273
Emmanuel Sanders,0.985,0.0,6.015,2.0128,7.0,WR,EMM_SANDERS_WR,0.28754285714285716
Phillip Lindsay,0.0,0.0,2.0,0.0,2.0,RB,PHI_LINDSAY_RB,0.0
Henry Ruggs,0.0,0.0,1.0,0.0,1.0,WR,HEN_RUGGS_WR,0.0
CeeDee Lamb,0.0,0.219,3.781,-0.4939,4.0,WR,CEE_LAMB_WR,-0.123475
Carson Wentz,0.0,0.0,2.0,0.0,2.0,QB,CAR_WENTZ_QB,0.0
Matthew Stafford,1.264,0.484,9.253,0.9871,11.0,QB,MAT_STAFFORD_QB,0.08973636363636363
Mecole Hardman,0.672,0.0,4.327999999999999,1.0653000000000001,5.0,WR,MEC_HARDMAN_WR,0.21306000000000003
Latavius Murray,0.585,0.259,3.156,0.6558,4.0,RB,LAT_MURRAY_RB,0.16395
Jamison Crowder,0.0,0.0,1.0,0.0,1.0,WR,JAM_CROWDER_WR,0.0
Kerryon Johnson,0.139,0.091,1.7690000000000001,0.25,2.0,RB,KER_JOHNSON_RB,0.125
Justin Jefferson,0.0,0.0,0.0,0.0,0.0,WR,JUS_JEFFERSON_WR,
Zack Moss,0.3,0.0,1.7,0.8402,2.0,RB,ZAC_MOSS_RB,0.4201
Jared Cook,0.141,0.121,12.738,0.1255,13.0,TE,JAR_COOK_TE,0.009653846153846153
