rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
910,C.J. Uzomah,TE,27.247,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,6.0,4.0,42.0,10.5,1.0,7.0
911,Kenny Vaccaro,DB,29.218,2020-09-20,NFL,TEN,Home,JAX,W 33-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
912,Marquez Valdes-Scantling,WR,25.346,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,0.0,0.0,,0.0,7.0,3.0,64.0,21.33,0.0,9.14
913,Andrew Van Ginkel,LB,25.081,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
914,Kyle Van Noy,LB,29.178,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
915,Nick Vannett,TE,27.198,2020-09-20,NFL,DEN,Away,PIT,L 21-26,2,2,Sun,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0
916,James Vaughters,LB,27.085,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
917,Vita Vea,DT,25.228,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
918,Dee Virgin,CB,26.327,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
919,Bobby Wagner,LB,30.085,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
920,Anthony Walker,LB,25.043,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
921,Mykal Walker,LB,23.023,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
922,Tracy Walker,DB,25.232,2020-09-20,NFL,DET,Away,GNB,L 21-42,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
923,K'Von Wallace,S,23.057,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
924,Levi Wallace,CB,25.1,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
925,Darren Waller,TE,28.008,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,16.0,12.0,105.0,8.75,1.0,6.56
926,Denzel Ward,DB,23.142,2020-09-17,NFL,CLE,Home,CIN,W 35-30,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
927,Greg Ward,WR,25.07,2020-09-20,NFL,PHI,Home,LAR,L 19-37,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,5.0
928,Jihad Ward,DE,26.132,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
929,Jimmie Ward,DB,29.064,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
930,Fred Warner,LB,23.306,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
931,James Washington,WR,24.171,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,5.0,3.0,22.0,7.33,0.0,4.4
932,Sammy Watkins,WR,27.098,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,3.0,1.0,11.0,11.0,0.0,3.67
933,Brandon Watson,DB,25.071,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
934,Justin Watson,WR,25.169,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,3.0,2.0,48.0,24.0,0.0,16.0
935,Derek Watt,RB,27.318,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
936,J.J. Watt,DE,31.182,2020-09-20,NFL,HOU,Home,BAL,L 16-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
937,T.J. Watt,LB,25.345,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
938,Armon Watts,DT,24.06,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
939,Tress Way,P,30.155,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
940,Stephen Weatherly,DE,26.185,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
941,Nsimba Webster,WR,24.237,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
942,Tershawn Wharton,DT,22.087,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
943,Devin White,LB,22.216,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
944,Kyzir White,LB,24.18,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
945,Tre'Davious White,CB,25.248,2020-09-20,NFL,BUF,Away,MIA,W 31-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
946,Jordan Whitehead,DB,23.186,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
947,Tahir Whitehead,LB,30.171,2020-09-20,NFL,CAR,Away,TAM,L 17-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
948,Kyle Wilber,LB,31.148,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
949,Christian Wilkins,DT,24.275,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
950,Brandon Williams,DT,31.212,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
951,Darious Williams,CB,27.189,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
952,Darrel Williams,RB,25.158,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,12.0,12.0,0.0,12.0
953,K'Waun Williams,CB,29.07,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
954,Leonard Williams,DL,26.092,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
955,Marcus Williams,S,24.013,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
956,Mike Williams,WR,25.352,2020-09-20,NFL,LAC,Home,KAN,L 20-23,2,2,Sun,0.0,0.0,,0.0,4.0,2.0,14.0,7.0,0.0,3.5
957,P.J. Williams,CB,27.112,2020-09-21,NFL,NOR,Away,LVR,L 24-34,2,2,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
958,Preston Williams,WR,23.177,2020-09-20,NFL,MIA,Home,BUF,L 28-31,2,2,Sun,0.0,0.0,,0.0,5.0,1.0,26.0,26.0,0.0,5.2
959,Quinnen Williams,DL,22.274,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
960,Trent Williams,T,32.063,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
961,Vince Williams,LB,30.268,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
962,Avery Williamson,LB,28.195,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
963,Khari Willis,S,24.136,2020-09-20,NFL,IND,Home,MIN,W 28-11,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
964,Brandon Wilson,DB,26.052,2020-09-17,NFL,CIN,Away,CLE,L 30-35,2,2,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
965,Cedrick Wilson,WR,24.305,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
966,Damien Wilson,LB,27.115,2020-09-20,NFL,KAN,Away,LAC,W 23-20,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
967,Donovan Wilson,S,23.19,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
968,Eric Wilson,LB,25.36,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
969,Quincy Wilson,CB,24.035,2020-09-20,NFL,NYJ,Home,SFO,L 13-31,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
970,Javon Wims,WR,26.009,2020-09-20,NFL,CHI,Home,NYG,W 17-13,2,2,Sun,0.0,0.0,,0.0,2.0,2.0,17.0,8.5,0.0,8.5
971,Antoine Winfield Jr.,DB,22.035,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
972,Andrew Wingard,DB,23.29,2020-09-20,NFL,JAX,Away,TEN,L 30-33,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
973,Chase Winovich,DL,25.154,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
974,Deatrich Wise Jr.,DL,26.056,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
975,Mitch Wishnowsky,P,28.202,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
976,Ahkello Witherspoon,CB,25.183,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
977,Jason Witten,TE,38.138,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,0.0,3.0
978,Derek Wolfe,DE,30.209,2020-09-20,NFL,BAL,Away,HOU,W 33-16,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
979,D.J. Wonnum,DE,22.325,2020-09-20,NFL,MIN,Away,IND,L 11-28,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
980,Xavier Woods,S,25.056,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
981,Daryl Worley,CB,25.211,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
982,Chris Wormley,DE,26.331,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
983,K.J. Wright,LB,31.059,2020-09-20,NFL,SEA,Home,NWE,W 35-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
984,Oshane Ximines,LB,23.288,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
985,Isaac Yiadom,DB,24.213,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
986,Chase Young,DE,21.159,2020-09-20,NFL,WAS,Away,ARI,L 15-30,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
987,Kenny Young,ILB,25.31,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
988,Olamide Zaccheaus,WR,23.059,2020-09-20,NFL,ATL,Away,DAL,L 39-40,2,2,Sun,0.0,0.0,,0.0,1.0,1.0,10.0,10.0,0.0,10.0
989,Kevin Zeitler,G,30.196,2020-09-20,NFL,NYG,Away,CHI,L 13-17,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
990,Greg Zuerlein,K,32.268,2020-09-20,NFL,DAL,Home,ATL,W 40-39,2,2,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
991,Devontae Booker,RB,28.117,2020-09-21,NFL,LVR,Home,NOR,W 34-24,2,2,Mon,3.0,-1.0,-0.33,0.0,1.0,1.0,6.0,6.0,0.0,6.0
992,Tim Boyle,QB,25.353,2020-09-20,NFL,GNB,Home,DET,W 42-21,2,2,Sun,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,,0.0,
993,Van Jefferson,WR,24.056,2020-09-20,NFL,LAR,Away,PHI,W 37-19,2,2,Sun,1.0,-1.0,-1.0,0.0,5.0,4.0,45.0,11.25,0.0,9.0
994,J.J. Taylor,RB,22.26,2020-09-20,NFL,NWE,Away,SEA,L 30-35,2,2,Sun,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,
995,Nick Mullens,QB,25.183,2020-09-20,NFL,SFO,Away,NYJ,W 31-13,2,2,Sun,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,
996,Ben Roethlisberger,QB,38.202,2020-09-20,NFL,PIT,Home,DEN,W 26-21,2,2,Sun,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,,0.0,
997,LeSean McCoy,RB,32.07,2020-09-20,NFL,TAM,Home,CAR,W 31-17,2,2,Sun,1.0,-5.0,-5.0,0.0,7.0,5.0,26.0,5.2,0.0,3.71
