rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
315,Quandre Diggs,DB,27.235,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
316,Stefon Diggs,WR,26.289,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,9.0,8.0,86.0,10.75,0.0,9.56
317,Trevon Diggs,CB,21.359,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
318,Will Dissly,TE,24.067,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,2.0,2.0,8.0,4.0,0.0,4.0
319,Riley Dixon,P,27.021,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
320,Tyrel Dodson,LB,22.08,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
321,Aaron Donald,DL,29.113,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
322,Rasul Douglas,DB,25.015,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
323,Devante Downs,LB,24.332,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
324,Jack Doyle,TE,30.131,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,4.0,3.0,49.0,16.33,0.0,12.25
325,Ashton Dulin,WR,23.121,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
326,Quinton Dunbar,CB,28.053,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
327,Carlos Dunlap,DE,31.198,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
328,Brandon Dunn,DT,28.005,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
329,Bud Dupree,LB,27.215,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
330,Devin Duvernay,WR,23.001,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,12.0,12.0,0.0,12.0
331,Ross Dwelley,TE,25.231,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
332,Nick Dzubnar,LB,29.03,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
333,Eric Ebron,TE,27.157,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,2.0,1.0,18.0,18.0,0.0,9.0
334,Samson Ebukam,OLB,25.127,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
335,Terrell Edmunds,DB,23.238,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
336,Tremaine Edmunds,LB,22.134,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
337,Bryan Edwards,WR,21.305,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,9.0
338,Mike Edwards,DB,24.118,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
339,T.J. Edwards,LB,24.032,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
340,Tyler Eifert,TE,30.005,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,8.0,8.0,0.0,8.0
341,Corn Elder,DB,25.34,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
342,DeShon Elliott,DB,23.145,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
343,Jake Elliott,K,25.236,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
344,Justin Ellis,DT,29.261,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
345,Evan Engram,TE,26.012,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,7.0,2.0,9.0,4.5,0.0,1.29
346,Marcus Epps,S,24.23,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
347,Alex Erickson,WR,27.312,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
348,Zach Ertz,TE,29.308,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,7.0,3.0,18.0,6.0,1.0,2.57
349,Jordan Evans,LB,25.23,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
350,Mike Evans,WR,27.023,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,4.0,1.0,2.0,2.0,1.0,0.5
351,Rashaan Evans,LB,24.311,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
352,Deshazor Everett,S,28.204,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
353,Gerald Everett,TE,26.08,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,2.0,1.0,7.0,7.0,0.0,3.5
354,Kyler Fackrell,LB,28.294,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
355,Ka'imi Fairbairn,K,26.225,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
356,Noah Fant,TE,22.299,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,6.0,5.0,81.0,16.2,1.0,13.5
357,Matthias Farley,S,28.06,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
358,Folorunso Fatukasi,DT,25.193,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
359,Darren Fells,TE,34.141,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,2.0,2.0,19.0,9.5,0.0,9.5
360,Rashad Fenton,DB,23.206,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
361,Jaylon Ferguson,LB,24.274,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
362,Clelin Ferrell,DE,23.119,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
363,Sam Ficken,K,27.274,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
364,Anthony Firkser,TE,25.208,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,2.0,2.0,5.0,2.5,0.0,2.5
365,Kylie Fitts,LB,25.338,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
366,Larry Fitzgerald,WR,37.013,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,5.0,4.0,34.0,8.5,0.0,6.8
367,Minkah Fitzpatrick,DB,23.315,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
368,Cameron Fleming,T,28.011,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
369,Tre Flowers,DB,25.103,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
370,Trey Flowers,DE,27.028,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
371,Leonard Floyd,OLB,28.005,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
372,Nick Folk,K,35.313,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
373,Dee Ford,DE,29.178,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
374,Isaiah Ford,WR,24.217,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,5.0,2.0,13.0,6.5,0.0,2.6
375,Poona Ford,DT,24.299,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
376,Rudy Ford,DB,25.317,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
377,L.J. Fort,LB,30.254,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
378,Bennie Fowler,WR,29.095,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
379,Dante Fowler,DE,26.041,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
380,Jack Fox,P,24.012,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
381,Morgan Fox,DL,26.001,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
382,Zaire Franklin,LB,24.073,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
383,Royce Freeman,RB,24.203,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,1.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,12.0
384,Jordan Fuller,S,22.193,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
385,Kyle Fuller,DB,28.21,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
386,Will Fuller,WR,26.147,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,10.0,8.0,112.0,14.0,0.0,11.2
387,Kristian Fulton,DB,22.011,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
388,Zach Fulton,G,28.353,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
389,Russell Gage,WR,24.235,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,12.0,9.0,114.0,12.67,0.0,9.5
390,Wayne Gallman,RB,25.349,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,1.0,1.0,14.0,14.0,0.0,14.0
391,Michael Gallup,WR,24.162,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,5.0,3.0,50.0,16.67,0.0,10.0
392,Graham Gano,K,33.158,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
393,Dennis Gardeck,LB,26.035,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
394,Chauncey Gardner-Johnson,DB,22.268,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
395,Myles Garrett,DE,24.259,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
396,Rashan Gary,LB,22.285,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
397,Willie Gay Jr.,LB,22.208,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
398,Nathan Gerry,DB,25.203,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
399,Mike Gesicki,TE,24.346,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,5.0,3.0,30.0,10.0,0.0,6.0
400,William Gholston,DE,29.044,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
401,Stephon Gilmore,DB,29.36,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
402,Ted Ginn Jr.,WR,35.154,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
403,Tashaun Gipson,DB,30.037,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
404,Kevin Givens,DT,23.196,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
405,Davon Godchaux,DT,25.307,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
406,Chris Godwin,WR,24.199,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,7.0,6.0,79.0,13.17,0.0,11.29
407,Dallas Goedert,TE,25.254,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,9.0,8.0,101.0,12.63,1.0,11.22
408,Markus Golden,LB,29.185,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
409,Zane Gonzalez,K,25.129,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
410,B.J. Goodson,LB,27.137,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
411,C.J. Goodwin,CB,30.222,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
412,Stephen Gostkowski,K,36.23,2020-09-14,NFL,TEN,Away,DEN,W 16-14,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
413,Adam Gotsis,DE,27.356,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
414,Robbie Gould,K,37.282,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
415,Brandon Graham,DE,32.163,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
416,Jimmy Graham,TE,33.294,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,7.0,3.0,25.0,8.33,1.0,3.57
417,Carl Granderson,DE,23.27,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
418,Jakeem Grant,WR,27.349,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,3.0,3.0,25.0,8.33,0.0,8.33
419,A.J. Green,WR,32.044,2020-09-13,NFL,CIN,Home,LAC,L 13-16,1,1,Sun,0.0,0.0,,0.0,9.0,5.0,51.0,10.2,0.0,5.67
420,Rasheem Green,DE,23.121,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
421,Virgil Green,TE,32.041,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,2.0,1.0,10.0,10.0,0.0,5.0
422,Dre Greenlaw,LB,23.111,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
423,Everson Griffen,DE,32.266,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
424,Ryan Griffin,TE,30.246,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
425,Shaquill Griffin,DB,25.055,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
426,Rob Gronkowski,TE,31.122,2020-09-13,NFL,TAM,Away,NOR,L 23-34,1,1,Sun,0.0,0.0,,0.0,3.0,2.0,11.0,5.5,0.0,3.67
427,Yetur Gross-Matos,DE,22.2,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
428,Kamu Grugier-Hill,LB,26.12,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
429,Porter Gustin,LB,23.218,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
430,Lawrence Guy,DT,30.18,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
431,Jalen Guyton,WR,23.098,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,16.0,16.0,0.0,16.0
432,Matt Haack,P,26.08,2020-09-13,NFL,MIA,Away,NWE,L 11-21,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
433,Joe Haden,CB,31.153,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
434,Nate Hairston,DB,26.075,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
435,Marvin Hall,WR,27.156,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,2.0,1.0,26.0,26.0,0.0,13.0
436,P.J. Hall,DT,25.158,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
437,Antonio Hamilton,DB,27.23,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
438,DaeSean Hamilton,WR,25.188,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,3.0,1.0,18.0,18.0,0.0,6.0
439,Shaun Dion Hamilton,LB,25.002,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
440,Da'Shawn Hand,DL,24.304,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
441,Johnathan Hankins,DT,28.168,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
442,Justin Hardee,WR,26.219,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
443,Mecole Hardman,WR,22.182,2020-09-10,NFL,KAN,Home,HOU,W 34-20,1,1,Thu,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,6.0
444,Vernon Hargreaves III,DB,25.099,2020-09-10,NFL,HOU,Away,KAN,L 20-34,1,1,Thu,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
445,Duron Harmon,S,29.233,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
446,Anthony Harris,DB,29.101,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
447,Chris Harris Jr.,CB,31.087,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
448,Demetrius Harris,TE,29.046,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
449,Erik Harris,DB,30.164,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
450,Shelby Harris,DE,29.034,2020-09-14,NFL,DEN,Home,TEN,L 14-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
451,Will Harris,S,24.269,2020-09-13,NFL,DET,Home,CHI,L 23-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
452,Malik Harrison,LB,22.192,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
453,N'Keal Harry,WR,22.271,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,6.0,5.0,39.0,7.8,0.0,6.5
454,Jaylinn Hawkins,DB,23.019,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
455,D.J. Hayden,DB,30.078,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
456,Marquis Haynes,DE,26.272,2020-09-13,NFL,CAR,Home,LVR,L 30-34,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
457,Casey Hayward,DB,31.004,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
458,Johnny Hekker,P,30.218,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
459,C.J. Henderson,DB,21.349,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
460,Trey Hendrickson,DE,25.283,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
461,Thomas Hennessy,LS,26.094,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
462,Hunter Henry,TE,25.281,2020-09-13,NFL,LAC,Away,CIN,W 16-13,1,1,Sun,0.0,0.0,,0.0,8.0,5.0,73.0,14.6,0.0,9.13
463,Chris Herndon,TE,24.203,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,7.0,6.0,37.0,6.17,0.0,5.29
464,Tre Herndon,DB,24.192,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
465,Neville Hewitt,LB,27.16,2020-09-13,NFL,NYJ,Away,BUF,L 17-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
466,Cameron Heyward,DE,31.131,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
467,Akiem Hicks,DT,30.302,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
468,Jordan Hicks,LB,28.078,2020-09-13,NFL,ARI,Away,SFO,W 24-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
469,Tyler Higbee,TE,27.256,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,4.0,3.0,40.0,13.33,0.0,10.0
470,Rashard Higgins,WR,25.342,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,9.0,9.0,0.0,9.0
471,Alex Highsmith,LB,23.038,2020-09-14,NFL,PIT,Away,NYG,W 26-16,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
472,John Hightower,WR,24.105,2020-09-13,NFL,PHI,Away,WAS,L 17-27,1,1,Sun,0.0,0.0,,0.0,4.0,1.0,-2.0,-2.0,0.0,-0.5
473,Delano Hill,DB,24.292,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
474,Holton Hill,DB,23.169,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
475,Josh Hill,TE,30.115,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0
